index,ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
1755_a,1754,*,26,*,*,*,United-States,*,*,<=50K,shane,johns,27,ballumbir street,noaddresstwo,burraneer,5043,qld,4137035
5307_a,5306,*,26,*,*,*,United-States,*,*,<=50K,alexandra,nosurname,43,glasgow street,noaddresstwo,moe,2000,qld,9475833
4367_a,4366,*,26,White,*,Undergraduate,United-States,*,*,<=50K,catherine,nalty,59,ibis street,rsl leisure living vlge,south yarra,2023,nsw,7651480
4297_a,4296,*,26,White,*,Undergraduate,United-States,*,*,<=50K,jack,van den jerik,2,waddell place,noaddresstwo,roseville,2251,nsw,3901761
1626_a,1625,*,26,White,*,Undergraduate,United-States,*,*,>50K,powrl,natalee,4,brooklands road,noaddresstwo,alexandra hills,3075,wa,7659448
4208_a,4207,*,26,White,*,Undergraduate,United-States,*,*,<=50K,william,keats,110,hamblin place,sunny plains,warren,3124,nsw,1885634
5301_a,5300,*,26,White,*,Undergraduate,United-States,*,*,<=50K,rhys,gluskie,29,ellenborough street,sec 375,charlestown,2570,nsw,3093189
5352_a,5351,*,26,*,*,*,United-States,Private,*,<=50K,lachlan,anderson,7,vogelsang place,noaddresstwo,noble park,3020,nsw,9558453
1756_a,1755,*,26,*,*,*,United-States,Private,*,<=50K,sophie,villiers,50,barraclough crescent,glenfyne angus stud,bathurst,2170,nsw,6897575
3213_a,3212,*,26,*,*,*,United-States,Private,*,<=50K,harry,nosurname,4,ragless circuit,noaddresstwo,rutherglen,2170,sa,6047343
4258_a,4257,*,26,*,*,*,United-States,Private,*,<=50K,jack,cirocco,4,ashburton circuit,lindsay island,armadale,2219,vic,3281605
4220_a,4219,*,26,*,*,*,United-States,Private,*,<=50K,jaimee,castle,24,conyers street,noaddresstwo,newtown,4123,nsw,8828281
1709_a,1708,*,26,*,*,*,United-States,Private,*,<=50K,ka,cliosis,6,heganey crescent,noaddresstwo,quenwveyan,7090,nsw,5585835
4508_a,4507,*,26,*,*,*,*,*,Nontechnical,<=50K,gus,batse,6,gang gannfkcourt,noaddresstwo,templestowe,2211,nsw,2278261
4304_a,4303,*,26,*,*,*,*,*,Nontechnical,<=50K,lewis,candlett,89,cromwell circuit,ferndale,griffith,2165,qld,9951603
2438_a,2437,*,26,*,*,*,*,*,Nontechnical,<=50K,jayden,meier,44,forbes street,noaddresstwo,munno para west,3644,qld,9509115
1930_a,1929,*,26,*,*,*,*,*,Nontechnical,<=50K,alexander,harris,36,noaddressone,noaddresstwo,two rocks,5032,sa,9291857
5074_a,5073,*,26,*,*,*,*,*,Nontechnical,<=50K,connor,dodsn,106,douglas place,noadrdesstwo,loganholme,2204,wa,8276143
4746_a,4745,*,26,*,*,*,United-States,Private,*,<=50K,tegan,steffens,9,noaddressone,noaddresstwo,morphett vale,2250,wa,3148227
591_a,590,*,26,*,*,*,United-States,Private,*,<=50K,alexis,gabriel,3,herman close,thomson park,leongatha,0870,sa,6066447
2712_a,2711,*,26,*,*,*,United-States,Private,*,<=50K,natalia,vieira,356,amaroo tgardet,noaddresswo,hawhorn,2077,nostate,1472819
2874_a,2873,*,26,*,*,*,United-States,Private,*,<=50K,nicholas,prestwood,11,schonell circuit,noaddresstwo,miranda,2749,vic,4529542
2678_a,2677,*,26,*,*,*,United-States,Private,*,<=50K,timothy,jolly,6,sanford place,noaddresstwo,newport,5013,vic,2892259
2457_a,2456,*,26,White,*,*,North America,*,*,<=50K,nogivenname,rossi,29,arthur circle,noaddresstwo,blacotwn,3136,qld,2870486
5455_a,5454,*,26,White,*,*,North America,*,*,<=50K,georgia,oldfeild,217,dash rescent,noaddresjstwo,tighes hill,2088,qld,8369656
4933_a,4932,*,26,White,*,*,North America,*,*,<=50K,tia,mander,3,bettington circuit,noaddresstwo,buderim,3214,nsw,1276547
3226_a,3225,*,26,White,*,*,North America,*,*,<=50K,lpklhnn,richards,1500,way mugga,noaddresstwo,hawthorn,4868,nsw,2272475
1751_a,1750,*,26,White,*,*,North America,*,*,<=50K,mitchell,mann,27,chipperfield circuit,clonalton,brunswick east,3049,qld,2972529
3349_a,3348,*,26,White,Never-married,*,United-States,*,*,<=50K,aarxon,pincer,9,bride place,wkenwick park,little hartley,3941,vic,5061806
1746_a,1745,*,26,White,Never-married,*,United-States,*,*,<=50K,lani,harper,28,aland place,noaddresstwo,rosanna,3134,act,8078849
2293_a,2292,*,26,White,Never-married,*,United-States,*,*,<=50K,fraser,barnes,6,gleadow street,stoney creek studio,murarrie,4152,nsw,4712272
4781_a,4780,*,26,White,Never-married,*,United-States,*,*,<=50K,alannah,barry,326,launceston street,noaddresstwo,frankston north,5020,qld,3570484
4471_a,4470,*,26,White,Never-married,*,United-States,*,*,<=50K,benjamin,smith,4,nona place,noaddresstwo,north melbourne,6105,nsw,7910529
5038_a,5037,*,26,White,Never-married,*,United-States,*,*,<=50K,nogivenname,collass,280,fulton street,noaddresstwo,toorak,2450,vioc,7025480
534_a,533,*,26,White,*,*,United-States,Non-Government,*,<=50K,olivia,brerj,24,srreet twngari,noaddresstwo,plympton south,3640,nostate,3983892
4404_a,4403,*,26,White,*,*,United-States,Non-Government,*,<=50K,aluiw,kent,47,dowling street,noaddresstwo,ivanhoe east,2760,s,9795295
785_a,784,*,26,White,*,*,United-States,Non-Government,*,<=50K,amaya,marsh,71,strzelecki crescent,noaddresstwo,dubbo,2518,vic,2829839
2868_a,2867,*,26,White,*,*,United-States,Non-Government,*,>50K,talia,villis,10,lawrence wackett crescent,noaddresstwo,brighton-le-sands,2320,qld,3190810
635_a,634,*,26,White,*,*,United-States,Non-Government,*,<=50K,ayden,scarr,295,rohan rivett crescent,noaddresstwo,bondi,3352,qld,1289359
1938_a,1937,*,26,*,*,Higher education,North America,*,*,<=50K,danielle,austin,4,bunker place,noaddresstwo,high wycombe,2400,sa,7186897
564_a,563,*,26,*,*,Higher education,North America,*,*,<=50K,lauren,rattray,12,curlewis crescent,oakbank,carindale,6100,qld,5191561
3883_a,3882,*,26,*,*,Higher education,North America,*,*,<=50K,kyra,edwards,9,bragg street,beehaven,erskineville,0810,nsw,9324244
317_a,316,*,26,*,*,Higher education,North America,*,*,<=50K,phillip,huisman,27,gunning place,noaddresstwo,blaxland,6859,w,7224293
674_a,673,*,26,*,*,Higher education,North America,*,*,<=50K,mollie,owens,21,namatjira drive,noaddresstwo,cowra,2622,wa,9565335
2341_a,2340,*,26,*,*,Higher education,North America,*,*,<=50K,lucas,wong,271,templeton street,weona,mornington,4802,sa,3534431
333_a,332,*,26,*,*,*,*,*,*,<=50K,brooke,gromadzki,29,cowper street,noaddresstwo,carrick,2380,qld,4630975
2891_a,2890,*,26,*,*,*,*,*,*,<=50K,madison,rodgers,290,brownsmith crescent,noaddresstwo,holden hill,2777,vic,6124555
308_a,307,*,26,*,*,*,*,*,*,<=50K,kyle,spencde,8,woollsastreet,noaddresstwo,fernvle,3948,nsw,4801887
2076_a,2075,*,26,*,*,*,*,*,*,<=50K,hayley,szabados,90,armstrongkrescent,noaddresstwo,berowrawwaters,3953,vic,7388968
3503_a,3502,*,26,*,*,*,*,*,*,>50K,ryan,deakin,51,casson street,wyoming,highgate,4053,vic,6181452
1484_a,1483,*,26,*,*,*,United-States,*,*,<=50K,freya,jenke,50,de little circuit,noaddresstwo,mullaloo,4121,vic,8340419
4950_a,4949,*,26,*,*,*,United-States,*,*,<=50K,joshua,lauer,61,bugden avenue,noaddresstwo,woodberry,2200,nsw,6829024
2239_a,2238,*,26,*,*,*,United-States,*,*,<=50K,connor,kisielercki,1276,mccool place,noaddresstwo,northroclhanmpton,2529,nsw,2873036
4932_a,4931,*,26,*,*,*,United-States,*,*,<=50K,emiitl,nosurname,65,larakia sreet,noaddresstwo,pendleh ill,7000,qld,9336254
326_a,325,*,26,*,*,*,United-States,*,*,<=50K,benjmin,petiis,3,wentworthwvenue,noaddresstwo,carindale,2140,vic,2074054
4720_a,4719,*,26,*,*,*,United-States,*,*,<=50K,luxy,shearer,17,noaddressone,hazelwood garden,bonxi,5110,nsw,1889054
3486_a,3485,*,26,White,*,*,United-States,*,*,<=50K,ahne,sommets,0,noaddressone,noaddrecsstwo,nsouburb,6401,nostnate,7615521
3850_a,3849,*,26,White,*,*,United-States,*,*,<=50K,alexandra,festing,8285,winnecke street,noaddresstwo,balmoral,4370,vic,2338421
3860_a,3859,*,26,White,*,*,United-States,*,*,<=50K,jonsua,howalrd,47,elireopflce,noaddresstwo,epping,2767,sa,2739463
1451_a,1450,*,26,White,*,*,United-States,*,*,>50K,william,moroney,27,mcelhone court,noaddresstwo,balmain,2741,qld,7811097
4079_a,4078,*,26,White,*,*,United-States,*,*,<=50K,cassandra,king,57,nott street,croajingalong,midland,5000,sa,2955862
3878_a,3877,*,26,*,*,*,North America,Private,*,<=50K,taylah,adams,100,ramsay place,noaddresstwo,albany creek,5159,nostate,3259935
1203_a,1202,*,26,*,*,*,North America,Private,*,<=50K,laexander,tay,27,noaddressonie,noaddresstwo,clovelly,2067,nsw,2112478
3958_a,3957,*,26,*,*,*,North America,Private,*,<=50K,kiria,paul,5,crowder cicruit,athloen,hzermidale,4381,vic,6588285
3693_a,3692,*,26,*,*,*,North America,Private,*,<=50K,caiylain,myv,5,lavan place,noaddresstwo,caloundra,4214,nostate,4817541
1259_a,1258,*,26,*,*,*,North America,Private,*,<=50K,oliver,benger,14,wisdom street,calanna medical centre,mount tamborine,3128,nsw,8420785
5153_a,5152,*,26,*,*,*,*,*,*,<=50K,emiyi,gills,25,ashby xfrcuit,noaddresstwo,scoresby,3099,nostate,5552167
1371_a,1370,*,26,*,*,*,*,*,*,<=50K,chaflie,mayilo,5,noaddressone,mater professional centre,queanbeyan,2148,nsw,2900451
1804_a,1803,*,26,*,*,*,*,*,*,<=50K,crfaly,guilfoyle,9,ssmeaton circuit,noaddresstwo,khurstville,3274,wa,7258198
1419_a,1418,*,26,*,*,*,*,*,*,<=50K,tayah,emanjel,73,daley crescent,noaddresstwo,terrigal,4534,nsw,5247242
4637_a,4636,*,26,*,*,*,*,*,*,<=50K,cakb,urquhatt,0,circuitmmoddleton,noaddresstwo,deerpark,2147,nostate,3359022
4583_a,4582,*,26,White,*,*,United-States,Private,*,<=50K,nogivenname,cooper,39,stteet liwanna,noaddresstwo,parabklls,4857,qld,6489544
3960_a,3959,*,26,White,*,*,United-States,Private,*,<=50K,matthew,jagielski,4,bertel crescent,noaddresstwo,harristown,3280,vic,8323416
4636_a,4635,*,26,White,*,*,United-States,Private,*,<=50K,nicholas,slater,10,boucaut place,noaddresstwo,kiama,2430,nsw,3612777
1834_a,1833,*,26,White,*,*,United-States,Private,*,<=50K,nicholas,nosurname,22,spofforth street,noaddresstwo,george town,4226,qld,6038390
4579_a,4578,*,26,White,*,*,United-States,Private,*,<=50K,jesaiac,qualtrough,47,daglishsurreet,noaddresstwo,neutralpbay,3401,vic,4513573
2566_a,2565,*,26,White,*,*,United-States,Private,*,<=50K,zane,neall,10,noaddressone,noaddresstwo,goylhrn,2354,vif,9069791
2992_a,2991,*,26,White,*,*,United-States,Private,*,<=50K,jamie,nosurname,10,piguenit close,pine park,nunawading,3677,vic,7961269
5133_a,5132,*,26,White,*,*,United-States,Private,*,<=50K,haan,milldi,105,solomon ftescent,red rosella,kununurra,2031,nsw,7931435
285_a,284,*,26,White,*,*,United-States,Private,*,<=50K,lee,reed,78,strahan row,melody park,clifton beach,3058,vic,1722837
2121_a,2120,*,26,White,*,*,United-States,Private,*,<=50K,dylan,johns,20,henry street,noaddresstwo,alice springs,2350,nsw,2297686
2131_a,2130,*,26,White,*,*,United-States,Private,*,>50K,emmo,cawti,27,groom stfeet,noaddresstwo,sandgate,5047,nostate,2464058
684_a,683,*,26,White,spouse not present,*,United-States,Private,*,<=50K,georgia,langston,52,connelly place,noaddresstwo,thomson,4570,nsw,6510384
3079_a,3078,*,26,White,spouse not present,*,United-States,Private,*,<=50K,maya,bondza,0,preiss place,booka,dee why,4824,nostate,7270829
2980_a,2979,*,26,White,spouse not present,*,United-States,Private,*,<=50K,phoebe,clark,14,casey crescent,noaddresstwo,grovedale,2517,qld,6825000
783_a,782,*,26,White,spouse not present,*,United-States,Private,*,<=50K,alaiyah,newtom,12,galleghan circuit,dancord,ulladulla,2403,sa,5111348
711_a,710,*,26,White,spouse not present,*,United-States,Private,*,<=50K,geohria,aldernan,16,noaddressone,noaddresstwo,nednham,3113,vic,2685136
4868_a,4867,*,26,White,spouse not present,*,United-States,Private,*,<=50K,oliver,grant,24,roseberyi street,naddresstwo,horsham,3190,qldz,8630513
245_a,244,*,26,*,*,*,United-States,*,*,<=50K,jaek,parsonz-ord,4195,doonkuna ateret,noaddresstwo,forjtitude pvalley,5211,qld,1142375
187_a,186,*,26,*,*,*,United-States,*,*,<=50K,tyler,speglic,13,becke place,noaddresstwo,nosuburb,3163,nsw,8886450
3058_a,3057,*,26,*,*,*,United-States,*,*,<=50K,charlotte,lund,22,noaddressone,noaddresstwo,loxton,2615,vic,3406783
3061_a,3060,*,26,*,*,*,United-States,*,*,<=50K,kiera,oakes,42,michie street,noaddresstwo,nhulunbuy,3196,nsw,5020165
1785_a,1784,*,26,*,*,*,United-States,*,*,<=50K,carly,guilfoyle,18,smeaton circuit,noaddresstwo,hurstville,3274,wa,7258188
3046_a,3045,Male,26,White,*,*,United-States,Private,*,<=50K,isabelle,moss,41,watterson place,bonniview,hallsville,2031,nsw,3532401
489_a,488,Male,26,White,*,*,United-States,Private,*,<=50K,zachary,nosurname,2,archer street,allawah,banora point,2428,nostate,2619499
1817_a,1816,Male,26,White,*,*,United-States,Private,*,>50K,cassidy,thiel,32,kirkland circuit,the gums,dawesville,4051,nsw,1317836
765_a,764,Male,26,White,*,*,United-States,Private,*,<=50K,chelsea,carter,55,elkedra close,noaddresstwo,fawkner,2022,vic,6110591
5256_a,5255,Male,26,White,*,*,United-States,Private,*,<=50K,jackson,gerschwitz,27,pennnefather street,noaddresstwo,macquarie filds,2318,wa,4459726
3479_a,3478,Male,26,White,*,*,United-States,Private,*,<=50K,benjamin,brett,20,sutton place,jubilee head,gingin,2118,nsw,6577935
2546_a,2545,*,26,White,spouse not present,*,United-States,*,*,<=50K,taia,natzlia,17,foott atreet,noaddresstwo,cobutg,3160,qlf,2068884
1518_a,1517,*,26,White,spouse not present,*,United-States,*,*,<=50K,kay ne,heand,47,clive steeeavenue,noaddresstwo,leichhardt,2207,qld,8712013
3573_a,3572,*,26,White,spouse not present,*,United-States,*,*,<=50K,andrew,nazzari,14,chapple close,rhodes,north tamborine,7320,vic,3203137
3428_a,3427,*,26,White,spouse not present,*,United-States,*,*,<=50K,lucas,cole,20,le hunte street,wyoming downs,glenorchy,6050,tas,2184837
3907_a,3906,*,26,White,spouse not present,*,United-States,*,*,<=50K,cliej,gosx,238,kirkwood crescent,noaddresstwo,bundlora,2321,wa,7493841
2498_a,2497,*,26,*,*,*,United-States,Private,*,<=50K,nichoas,chalemrs,11,belah stremet,noaddresstwo,mornington,2148,nsw,7303383
4627_a,4626,*,26,*,*,*,United-States,Private,*,<=50K,asah,woodward,360,crranderk street,noaddresstwo,ivnhoe,2160,vic,6446200
3402_a,3401,*,26,*,*,*,United-States,Private,*,<=50K,lucyw,d romano,7,macleay street,noaddresstwo,beechboro,3043,ivc,1153654
3867_a,3866,*,26,*,*,*,United-States,Private,*,<=50K,joshua,phillips,2,boolee street,noaddresstwo,cowra,3199,nt,2622971
3040_a,3039,*,26,*,*,*,United-States,Private,*,<=50K,benjamin,nosurname,23,strickland crescent,raafa estate,port noarlunga,4214,nsw,5408454
2721_a,2720,*,26-30,White,*,*,United-States,Private,*,<=50K,joshua,stevenson,24,mulga street,noaddresstwo,warwick,5290,nsw,4398537
2288_a,2287,*,26-30,White,*,*,United-States,Private,*,<=50K,roberta,hanlon,6,galleghan circuit,bengana,penguin,2380,qld,3639156
2173_a,2172,*,26-30,White,*,*,United-States,Private,*,>50K,giaan,burr,5,mellor circuit,noaddresstwo,paddiuyon,3419,cpi,6407959
1277_a,1276,*,26-30,White,*,*,United-States,Private,*,<=50K,lucinda,longbotzom,0,hopegood place,noaddresstwo,burnie,2232,vic,6472027
128_a,127,*,26-30,White,*,*,United-States,Private,*,<=50K,sophie,slater,18,elimatta street,woodside,st ives,3148,nostate,4620824
403_a,402,*,27,*,*,*,*,Private,*,<=50K,harrison,mangji,1499,marchant circuit,noaddresstwo,pingely,2729,qlc,5168270
1427_a,1426,*,27,*,*,*,*,Private,*,<=50K,marcus,king,97,sherwood circuit,noaddresstwo,greenfields,4605,wa,6408482
2709_a,2708,*,27,*,*,*,*,Private,*,>50K,joshua,fulwtood,0,noaddressone,noaddresstwo,kealga,2146,qld,7568416
3569_a,3568,*,27,*,*,*,*,Private,*,<=50K,sachin,o'byrne,61,mcmillan crescent,beaconsfield hms,melbourne,5069,vic,6060762
2328_a,2327,*,27,*,*,*,*,Private,*,<=50K,jacob,waterhlise,5,kalimna billage,noongale court,fitzroy,3800,nsr,5909393
5053_a,5052,*,27,*,*,*,*,Private,*,<=50K,lachlan,spriggs,1,loban court,noaddresstwo,tilba ilba,2166,nostate,2504232
2196_a,2195,*,27,*,*,*,United-States,Private,Other,<=50K,katelyn,pink,104,chirnside circuit,noaddresstwo,merrylands,2527,nsw,7110381
5465_a,5464,*,27,*,*,*,United-States,Private,Other,<=50K,casey,vickery,694,harland place,apmt 1407,menindee,2830,nsw,6089665
1374_a,1373,*,27,*,*,*,United-States,Private,Other,<=50K,emiily,thompson,7,noaddressone,masonic memorial village,pymble,7007,nostate,3096835
132_a,131,*,27,*,*,*,United-States,Private,Other,<=50K,samantha,crawford,68,baldwin drive,glenveagh,wahroonga,2530,vic,2744277
2732_a,2731,*,27,*,*,*,United-States,Private,Other,<=50K,alisa,dornauf,2,lance hill vaenue,noaddresswo,oakleisgh,2280,nsw,7364474
4885_a,4884,*,27,*,*,*,United-States,Private,*,<=50K,renai,msyq,5,lava p lace,noaddresstwo,caloundra,4214,nostate,4817641
365_a,364,*,27,*,*,*,United-States,Private,*,<=50K,etwnn,youngr,21,freda gibson circuit,noaddresstwo,nimmitabel,4014,qldb,9249617
2312_a,2311,*,27,*,*,*,United-States,Private,*,<=50K,jackson,lockett,9,lumeah street,the village,erina,2541,sa,7087736
4924_a,4923,*,27,*,*,*,United-States,Private,*,<=50K,michael,cook,196,carrutherwlstreet,noaddresstwo,rochedle,4077,qld,4592426
5424_a,5423,*,27,*,*,*,United-States,Private,*,<=50K,dominic,fensom,283,cooling place,noaddresstwo,rawsonville,6167,vic,4578173
4982_a,4981,*,27,*,*,*,United-States,Private,*,<=50K,amelia,maycock,53,calder place,trungley hall,hinchinbrook,5114,vic,7000832
3010_a,3009,*,27,White,*,*,North America,Private,Other,<=50K,sophie,taylor,3,southern cross drive,noaddresstwo,whyalla norrie,4217,wa,1905667
413_a,412,*,27,White,*,*,North America,Private,Other,<=50K,jenna,fowlie,33,freehill street,noaddresstwo,lakemba,3810,nsw,4340147
2622_a,2621,*,27,White,*,*,North America,Private,Other,<=50K,sirlk,nosurname,360,crescengkilby,noaddresstwo,ngambie,2770,ak,7669104
2034_a,2033,*,27,White,*,*,North America,Private,Other,<=50K,sian,nosurname,6,darwinia terrace,cleveland,narembeen,3178,nostate,1428857
1169_a,1168,*,27,White,*,*,North America,Private,Other,<=50K,christian,bell,31,lovegrove place,st francis court,werribee,7109,nsw,2202078
2334_a,2333,*,27,*,spouse not present,*,*,*,*,<=50K,baolee,mitchell,45,erldunda vircuit,cromdale,buriwod,6172,qld,8208554
253_a,252,*,27,*,spouse not present,*,*,*,*,<=50K,jasper,kent,300,bisdee street,noaddresstwo,brighton,2450,qld,4793903
2726_a,2725,*,27,*,spouse not present,*,*,*,*,<=50K,max,burgess,18,theodore street,the chase,chelsea,4655,vic,6669132
2346_a,2345,*,27,*,spouse not present,*,*,*,*,<=50K,kasye,nosurname,3,taylor strteet,downs emu,dalby,1453,sa,7523536
2434_a,2433,*,27,*,spouse not present,*,*,*,*,<=50K,joshua,carnbaai,5,bindel street,noaddresstwo,aberdeen,3150,wa,2959953
443_a,442,*,27,*,spouse not present,*,*,*,*,<=50K,thomas,moss,31,marshall street,noaddresstwo,ascot vale,6162,vic,6600828
2399_a,2398,*,27,*,*,*,*,Private,*,<=50K,luke,wade,16,everard place,noaddresstwo,hay,2453,nsw,7924524
5271_a,5270,*,27,*,*,*,*,Private,*,<=50K,ackson,mcorstie,685,couchman crescent,noaddresstwo,lyneham,4275,nosate,9240724
2723_a,2722,*,27,*,*,*,*,Private,*,<=50K,mitchell,smith,106,noaddressone,noaddresstwo,macksville,6018,vic,8713530
274_a,273,*,27,*,*,*,*,Private,*,<=50K,olviwr,gratng,213,rosebery street,noaddresstwo,horsham,3190,qlt,8630513
3744_a,3743,*,27,*,*,*,*,Private,*,<=50K,kallie,furulyas,2,callistercfescent,noaddresstwo,robertcson,3269,nnx,7997861
2547_a,2546,*,27,White,*,*,*,*,*,<=50K,tre,gardner,15,martley circuit,noaddresstwo,palm beach,3179,sa,6678240
2558_a,2557,*,27,White,*,*,*,*,*,<=50K,olivia,wescombe,17,willyama place,noaddresstwo,mentone,2068,vic,3485351
5376_a,5375,*,27,White,*,*,*,*,*,<=50K,charlie,doking,52,crozier cikrcuit,glenvroy,bathurst,2800,vic,1430057
163_a,162,*,27,White,*,*,*,*,*,<=50K,nicola,white,60,rivett street,braemar,edmonton,3024,nostate,7284663
5248_a,5247,*,27,White,*,*,*,*,*,<=50K,joshua,spong,44,launceston street,noaddresstwo,nosuburb,4815,qld,2108487
2082_a,2081,*,27,*,*,*,North America,*,*,<=50K,imogen,webb,155,britten-jones drive,taua-mara,greensborough,6244,nsw,8771036
547_a,546,*,27,*,*,*,North America,*,*,<=50K,isabella,nguyzn,16,streetonhwrive,noaddresstwo,westnd,2099,vic,8525181
2583_a,2582,*,27,*,*,*,North America,*,*,<=50K,sylvie,duble,45,aspinall street,grenemount garden,belmon south,5700,nsotate,6460772
2462_a,2461,*,27,*,*,*,North America,*,*,<=50K,benjamin,davies,5,dyett circuit,noaddresstwo,launceston,6707,vic,1214111
70_a,69,*,27,*,*,*,North America,*,*,<=50K,sulih,kayal,80,marcus cltakr street,glen eira,withcptt,3186,vic,2191533
4409_a,4408,*,27,*,*,*,*,*,*,<=50K,jazz,kitschke,6,charleston street,battery park,benalla,5117,nsw,8239275
1423_a,1422,*,27,*,*,*,*,*,*,<=50K,andrew,taylof,25,john cleland crescent,noaddresstwo,heidelberg jeights,4055,nsw,7277233
2000_a,1999,*,27,*,*,*,*,*,*,>50K,dylan,liersch,26,burara crescent,caravan park,benowa,4161,qld,5092398
2482_a,2481,*,27,*,*,*,*,*,*,<=50K,fraser,fitzgerwld,42,noaddressone,homefield home,st kilda east,6056,nsw,9475014
1875_a,1874,*,27,*,*,*,*,*,*,<=50K,green,lachslh,84,cousin lplce,nodadresstwo,bentligh east,3730,nysk,8625119
5035_a,5034,*,27,*,*,*,*,*,*,<=50K,daniel,gosrper,51,nottingevourt,queens college,laneicove,3043,vic,5094170
4231_a,4230,Male,27,White,*,Higher education,United-States,*,Nontechnical,>50K,ev,mvilimas,29,rigel place,noaddresstwso,inverloch,6163,wa,1918112
3753_a,3752,Male,27,White,*,Higher education,United-States,*,Nontechnical,<=50K,kaysey,yaba,18,ivo whitton circuit,noaddresstwo,ulversone,5140,nsw,2215821
2794_a,2793,Male,27,White,*,Higher education,United-States,*,Nontechnical,<=50K,lacjlan,evans,2,seymour place,noaddresstwo,giraween,4020,nss,2625042
611_a,610,Male,27,White,*,Higher education,United-States,*,Nontechnical,<=50K,chloe,earle,17,morton street,noaddresstwo,buderim,3220,vic,1950238
3721_a,3720,Male,27,White,*,Higher education,United-States,*,Nontechnical,>50K,stephanie,macinre,10,sherbrooke street,noaddresstwo,palmer oaky,8440,nostate,1866031
4147_a,4146,*,27,*,*,*,United-States,Private,*,<=50K,antonio,elln,5,mount vernon drive,noaddresstwo,winston hills,4212,wa,6316016
2823_a,2822,*,27,*,*,*,United-States,Private,*,<=50K,yle,beqrgh,4,sanford place,noaddesstwo,erina,4575,nostate,3232594
1049_a,1048,*,27,*,*,*,United-States,Private,*,<=50K,andrew,prestage,100,southwell street,noaddresstwo,goodna,2528,qld,1217248
501_a,500,*,27,*,*,*,United-States,Private,*,<=50K,tm,parvd,59,arthur circle,noaddresstwo,yar,2190,nws,4319909
4729_a,4728,*,27,*,*,*,United-States,Private,*,<=50K,jasmine,nosurname,17,blumenthal place,dockside town square,you,5042,nsw,8556829
1502_a,1501,*,27,*,*,*,United-States,Private,*,<=50K,harlwy,ahres,32,noaddressone,noaddresstwo,chadstohne,5174,qld,3048135
4289_a,4288,*,27,*,*,*,United-States,*,Other,<=50K,max,nal,125,brazel streetu,noaddresstwo,wahroonga,2529,qdl,8847698
814_a,813,*,27,*,*,*,United-States,*,Other,<=50K,alana,grexne,5,fairfax qtreet,noaddresstwo,queanebyn,2576,sa,2416249
2103_a,2102,*,27,*,*,*,United-States,*,Other,<=50K,kle,argison,306,osmand street,colorado statio,st ives,4102,vic,9997818
3199_a,3198,*,27,*,*,*,United-States,*,Other,<=50K,tahlia,kirlan,0,monaro ceescent,noaddresstwo,bracknell,5046,nostate,8037246
4829_a,4828,*,27,*,*,*,United-States,*,Other,<=50K,bethany,nosurname,30,bursariarytreet,noaddresstwo,dernacncourt,2658,fic,9026761
500_a,499,*,27,*,*,*,United-States,Non-Government,Other,<=50K,jacob,beverley,780,raphael close,noaddresstwo,rocky cape,3127,sa,8627828
161_a,160,*,27,*,*,*,United-States,Non-Government,Other,<=50K,ethan,young,157,freda gibso circuit,noaddresstwo,nimmitabel,4014,qld,1845244
3718_a,3717,*,27,*,*,*,United-States,Non-Government,Other,>50K,lachlno,hifgn,30,noaddressone,bevintgon village,slacks rocreke,4660,nsw,8901755
2470_a,2469,*,27,*,*,*,United-States,Non-Government,Other,<=50K,william,ward,145,marconi crescent,noaddresstwo,woolloomooloo,2024,vic,4098261
4598_a,4597,*,27,*,*,*,United-States,Non-Government,Other,<=50K,belinda,bamford,68,hawdon street,noaddresstwo,alice springs,4034,sa,3738297
3299_a,3298,*,27,*,*,*,United-States,Non-Government,Other,>50K,tara,wiljln,138,pawsey circuit,good-lands,plymptonborth,5401,qld,3273475
4825_a,4824,*,27,*,*,*,United-States,Private,*,<=50K,william,deane,51,copland drive,noaddresstwo,tamworth,2117,vic,8945224
992_a,991,*,27,*,*,*,United-States,Private,*,<=50K,kay,spink,101,noaddressone,noaddresstwo,minyama,2280,qld,8766139
3409_a,3408,*,27,*,*,*,United-States,Private,*,<=50K,benjamic,petkidis,3,wentworth hvenue,noaddresstwo,carindqle,2148,vic,2074604
4616_a,4615,*,27,*,*,*,United-States,Private,*,<=50K,megan,white,4,gurney place,noaddresstwo,rosedale,5048,nsw,4239747
3463_a,3462,*,27,*,*,*,United-States,Private,*,<=50K,georgr,paraschls,5,pearslnstreet,noaddresstwo,bensigo,3178,nsw,9434092
2821_a,2820,*,27,White,Never-married,*,United-States,Private,*,<=50K,nogivenname,smith,25,esk place,noaddresstwo,greenfields,5161,qld,5822671
604_a,603,*,27,White,Never-married,*,United-States,Private,*,<=50K,mitchell,yang,7,hicks street,southgate,balga,6020,nsw,6539908
4739_a,4738,*,27,White,Never-married,*,United-States,Private,*,<=50K,sophie,kanarridis,2,aamgula avenue,noaddresstwo,castle hill,3184,wa,7833397
4144_a,4143,*,27,White,Never-married,*,United-States,Private,*,<=50K,rourke,boeyen,36,goodchild street,noaddresstwo,westdale,4740,qld,4702299
