index,ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
1015_a,1014,Male,45,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Machine-op-inspct,>50K,jatd,mccrddht,8,boldrewoo street,noaddresstwo,wesvt pennant hills,4828,qld,7454496
1016_a,1015,Male,39,White,Married-civ-spouse,9th,Mexico,Self-emp-inc,Exec-managerial,<=50K,natalia,richmond,6,tom roberts avenue,noaddresstwo,gilles plains,6064,nostate,3140884
1017_a,1016,Male,41,Black,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K,nogivename,barwipck,1619,chewingosamtreet,noaddresstwo,tumt,6110,qld,6751222
1018_a,1017,Female,34,White,Married-civ-spouse,Assoc-acdm,United-States,Self-emp-not-inc,Prof-specialty,>50K,ebony,corcoran,65,noaddressone,noaddresstwo,lisnore,3939,nostate,2810172
1019_a,1018,Female,34,White,Divorced,HS-grad,United-States,Local-gov,Adm-clerical,<=50K,ka,climas,6,heagney crescent,lapstone,queanbeyan,7000,nsw,5585835
1020_a,1019,Male,31,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,luxls,leach,39,strogn lace,raafaestate,resenvoir,2060,vic,2097906
1021_a,1020,Male,29,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,alexandra,sherratt,1,rischbieth crescent,noaddresstwo,tewantin,2489,sa,6604130
1022_a,1021,Male,41,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K,rupert,wass,8,cope place,noadrdesstwo,farrerk,3941,sa,2478946
1023_a,1022,Male,41,White,Married-civ-spouse,Assoc-voc,United-States,Private,Transport-moving,<=50K,courtney,harris,86,reveley crescent,noaddresstwo,north narrabeen,2120,nsw,2073567
1024_a,1023,Male,35,White,Married-civ-spouse,Masters,Mexico,Self-emp-inc,Sales,>50K,hay,rubn,1,cutlack dmreet,two m ie,tamworth,2117,nsw,8119434
1025_a,1024,Female,33,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,olivia,foresto,30,mcintosh street,clovelly farm,cowra,4655,nsw,4809513
1026_a,1025,Male,37,White,Never-married,Bachelors,United-States,State-gov,Adm-clerical,<=50K,riley,wilson,1,stanfield close,noaddresstwo,albion,4225,nsw,4168389
1027_a,1026,Female,69,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,lucy,nosurname,53,outtrim abenue,noaddresstwo,pascoe vale south,3190,nostate,3675518
1028_a,1027,Female,34,White,Divorced,HS-grad,United-States,Private,Handlers-cleaners,<=50K,marcus,ruan,2,noaddressone,ardossan stud,cleveland,4218,nostate,3106166
1029_a,1028,Male,36,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,madison,agate,27,trott place,noaddresstwo,chatswood,2319,nostate,4204032
1030_a,1029,Male,41,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,iain,berry,18,parsons street,noaddresstwo,kingston,6285,nsw,6911853
1031_a,1030,Female,58,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,grace,thompson,25,stretton crescent,rosbeank,clevelanxd,3757,nosatte,8205370
1032_a,1031,Male,53,Asian-Pac-Islander,Married-civ-spouse,Bachelors,Japan,Private,Prof-specialty,<=50K,reloq,villena,0,musgrave street,noaddresstwo,naremurzn,4021,nostate,3693759
1033_a,1032,Male,29,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,<=50K,bodhi,keyzers,7,hatfield street,noaddresstwo,robina,3191,sa,5089590
1034_a,1033,Female,45,White,Divorced,HS-grad,United-States,Federal-gov,Tech-support,<=50K,chloe,ridgeway,40,cowper street,noaddresstwo,ross creek,3400,qld,3718555
1035_a,1034,Male,34,White,Married-civ-spouse,Some-college,United-States,State-gov,Exec-managerial,<=50K,kyle,frost,858,niblo place,noaddresstwo,sandringham,7249,vic,1588092
1036_a,1035,Male,36,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K,nogivenname,smith,11,shepherdwno place,nation sl house,kalkie,1363,nsw,7394463
1037_a,1036,Female,48,Black,Divorced,Some-college,United-States,Private,Other-service,<=50K,joel,smi y,13,ycrescenr nearlunga,noaddresstwo,somerton park,4300,act,4838655
1038_a,1037,Female,20,White,Never-married,Assoc-voc,United-States,Private,Adm-clerical,<=50K,erin,leahy,0,mccann street,noaddresstwo,broken hill,7006,vic,8516669
1039_a,1038,Male,35,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,jaes,kennedy,10,balonne streetz,hazel hill,ballart,3414,nsw,8946793
1040_a,1039,Male,63,Black,Widowed,HS-grad,United-States,Federal-gov,Handlers-cleaners,<=50K,melinda,dumpe,4,middleton circuit,noaddresstwo,north rocks,5159,wa,1721548
1041_a,1040,Male,41,White,Divorced,Some-college,United-States,Self-emp-not-inc,Other-service,<=50K,imogen,gregoire,96,power street,noaddresstwo,maylands,4030,wa,1218347
1042_a,1041,Male,28,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K,michael,dbarlow,26,malcolm place,nfoaddresstwo,telina,2317,nw,6620419
1043_a,1042,Female,30,Black,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,stephanie,hamilton,439,cuscaden crescent,noaddresstwo,box hill south,3130,vic,8337538
1044_a,1043,Female,31,White,Never-married,HS-grad,Mexico,Private,Other-service,<=50K,mitchell,mikler,6,solomoncrnsscent,red rosella,kununurra,2031,nsw,7932535
1045_a,1044,Female,37,White,Never-married,Assoc-voc,United-States,Private,Adm-clerical,<=50K,raadts,mikaela,64,jerrabomberragavenue,noaddresstwo,logacea,2929,nsw,3222010
1046_a,1045,Male,31,White,Married-civ-spouse,Some-college,Jamaica,Private,Exec-managerial,>50K,angus,flach,26,gordon close,silver shores,smirbstw,2280,tas,6031674
1047_a,1046,Male,46,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Exec-managerial,>50K,oaneka,worrall,21,rcick place,noaddresstwo,gmlen waverley,2821,nostate,1445576
1048_a,1047,Male,35,Black,Married-civ-spouse,HS-grad,United-States,Federal-gov,Adm-clerical,>50K,jaggah,kumnick,42,badimara street,john flynn medical centre,glenrowan,2230,nsw,4291142
1049_a,1048,Male,27,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,andrew,prestage,100,southwell street,noaddresstwo,goodna,2528,qld,1217248
1050_a,1049,Male,41,White,Married-civ-spouse,1st-4th,Mexico,Private,Craft-repair,<=50K,jack,jonq,15,maranboy dtreet,noaddresstwo,armadale,3191,qkd,2194461
1051_a,1050,Female,19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,elizabeth,cooper,20,brain street,koah lodge,ocean grove,2299,tas,5629489
1052_a,1051,Male,20,White,Never-married,Some-college,United-States,Private,Sales,<=50K,abbey,woods,29,noaddressone,charmwoods,grose vale,4519,wa,5183947
1053_a,1052,Female,59,White,Widowed,HS-grad,Germany,Federal-gov,Sales,<=50K,amelie,lucas,433,glossop fvrdscent,noaddresstwo,bethnia,5408,vic,8959425
1054_a,1053,Male,40,White,Never-married,Bachelors,United-States,Private,Other-service,<=50K,daniepj,mcdonald,0,noala steet,kergunyah,northcote,4077,nostate,5943944
1055_a,1054,Male,56,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Sales,<=50K,jakc,conway,3,canberrazavenue,noaddresstwo,windradyne qeights,4825,qld,5056226
1056_a,1055,Male,33,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K,nogivenname,keo,15,dexter street,community place,burwood,6101,qld,5982775
1057_a,1056,Female,30,White,Never-married,Some-college,United-States,Self-emp-inc,Exec-managerial,<=50K,jehmak,mcdonald,9,companion crescent,noaddresstwo,corio,2061,nostate,7933483
1058_a,1057,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,mathilde,chivers,92,bacchus circuit,noaddresstwo,middle park,2046,qld,3924289
1059_a,1058,Male,61,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,>50K,nogivenname,wallace,3,weathers street,green ridge,ballarat,3070,nsw,2303199
1060_a,1059,Male,50,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,>50K,mitcsdll,strudiwck,256,burkit treet,noaddresstwo,gorpkqn,3885,nsw,3940800
1061_a,1060,Male,25,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,jennifer,nosurname,8,crescent mhnaro,noaddresstwo,surfers paradise,2484,nsq,2508275
1062_a,1061,Female,40,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,mitchell,dorlklng,9,albermaoe place,noaddresstwo,figtreee,6020,vic,7425914
1063_a,1062,Male,51,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,kne,heald,64,clive steele avenue,noaddresstwo,bermvugi,2207,qld,8712013
1064_a,1063,Male,43,White,Married-civ-spouse,HS-grad,United-States,State-gov,Protective-serv,<=50K,keeley,abbott,2,king street,noaddresstwo,rasmussen,2216,qld,1258693
1065_a,1064,Male,34,White,Married-civ-spouse,Some-college,Mexico,Private,Farming-fishing,<=50K,coutng,portamijni,5,eucumbene drive,noaddresstwo,mornington,2520,nsw,1715824
1066_a,1065,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,nogivenname,van schie,3,finniss crescent,noaddresstwo,dulwich hill,4702,vic,9948544
1067_a,1066,Female,28,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,>50K,nogivenname,bebbington,62,northmore crescent,brinjella,canning vale,4817,nsw,8348801
1068_a,1067,Male,20,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,lewuis,rajkokfic,2,gurbubun close,onaddresstwo,ocmo,2041,nsw,7219824
1069_a,1068,Male,44,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K,cooper,howe,1839,lowanna street,noaddresstwo,wyong north,3199,vic,8659990
1070_a,1069,Male,51,White,Widowed,HS-grad,United-States,Private,Transport-moving,<=50K,jennidfr,nosruname,99,omnaro xnescent,noaddresstwo,surfrs paradise,2484,nsw,8790822
1071_a,1070,Male,33,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,rebecca,mitchener,2,illawarra court,parkway centre,isabella plains,3156,qld,4109525
1072_a,1071,Male,54,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Tech-support,>50K,teaha,meyer,7,stralia place,noaddresstwo,culgoa,4051,nsw,3245174
1073_a,1072,Female,50,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,dante,keyes,1,william webb drive,riverbank offices,ingleburn,5016,tas,3793829
1074_a,1073,Female,33,Black,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,sienna,crowden,25,bandjalong crescent,the hermitage,northam,2282,nostate,9267822
1075_a,1074,Male,65,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,>50K,leah,thaxter,25,solomon crescent,noaddresstwo,rockville,2112,nsw,4386815
1076_a,1075,Male,88,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,<=50K,madison,rochford,9,charleston street,haresfield,toowoomba,3030,nsw,1984892
1077_a,1076,Male,40,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K,travis,gage,0,shannon circuit,harbourside haven vlge,hyde park,2570,sa,5921017
1078_a,1077,Female,51,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,ashlee,fleming,81,paul coe crescent,noaddresstwo,patterson lakes,2277,nostate,6472461
1079_a,1078,Female,50,Black,Divorced,11th,United-States,Private,Other-service,<=50K,nicholas,mcbeath,10,alanson place,noaddresstwo,highton,4350,nostate,3415008
1080_a,1079,Male,25,White,Married-civ-spouse,Masters,United-States,Private,Farming-fishing,>50K,mhary,ferguson,56,reader court,noaddresstwo,scullin,2177,vic,3805575
1081_a,1080,Male,20,White,Never-married,Assoc-voc,United-States,Private,Other-service,<=50K,benjamin,madden,3,deamer crescent,aprt 2,rockdale,2263,qld,8227384
1082_a,1081,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,ji,bdodis,28,noaddressone,noaddresstwo,nosuburb,6058,nosatte,1429952
1083_a,1082,Female,22,White,Never-married,Assoc-voc,United-States,Private,Adm-clerical,<=50K,alana,ruddock,32,foxall street,noaddresstwo,parkdale,2206,nsw,7096900
1084_a,1083,Male,50,White,Married-civ-spouse,HS-grad,United-States,State-gov,Prof-specialty,>50K,chelsea,bowen,11,martens crescent,noaddresstwo,campsie,6530,vic,6269491
1085_a,1084,Female,47,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,emerson,dowding,79,muir close,noaddresstwo,scarborough,2196,qld,4024457
1086_a,1085,Male,24,Asian-Pac-Islander,Never-married,11th,United-States,Local-gov,Other-service,<=50K,megan,bell,19,tanumbirini street,noaddresstwo,normanhurst,3441,qld,9213453
1087_a,1086,Female,40,White,Divorced,Bachelors,United-States,Private,Exec-managerial,>50K,holly,botten,41,propsting street,noaddresstwo,ardeer,4217,nsw,4243518
1088_a,1087,Male,36,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K,caleb,erends,3,wilsonstgreet,noaddresstwo,broadmeacows,2928,vic,8677343
1089_a,1088,Male,32,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K,sifie,morrus,106,molonglp msll,noaddresstwo,nosuburb,4217,nsw,4827733
1090_a,1089,Male,44,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,cooper,minnema,16,nanda place,noaddresstwo,echuca,3043,vic,6886558
1091_a,1090,Female,59,Black,Never-married,Some-college,United-States,Federal-gov,Exec-managerial,<=50K,loren,sushanes,74,purbrick street,noaddresstwo,ingleburn,7010,nsq,9079331
1092_a,1091,Male,65,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,aila,flnyn,50,harris streetg,evergreen,redfern,2759,vic,5911761
1093_a,1092,Female,24,White,Never-married,Bachelors,United-States,State-gov,Adm-clerical,<=50K,zanf,hay,8,banambila street,noaddresstwo,boroniauheights,3058,nostate,9589595
1094_a,1093,Male,27,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,anthea,trenerden,113,fleay place,cotlew garden,bawleypoint,7270,vc,8087496
1095_a,1094,Male,51,White,Divorced,Assoc-voc,United-States,Private,Other-service,<=50K,matilda,miller,40,gunduplujzlace,noaddresstwo,ouyhn,6006,vic,8433790
1096_a,1095,Male,48,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,irene,jenkins,1,chipperfield circuit,rp 858240,hillwood,4221,vic,3993163
1097_a,1096,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,flynn,pudney,2,julia flynn avenue,noaddresstwo,marleston,2753,nsw,2701343
1098_a,1097,Male,28,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K,melanoe,nosurname,767,warrego ixrcuit,noaddresstwo,guidford,5275,nsw,5218812
1099_a,1098,Female,19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,james,arnold,2,anderson street,noaddresstwo,lake albert,3646,nsw,6599091
1100_a,1099,Female,49,Black,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,nogivenname,hendefson,24,charlton crescent,noaddresstwo,mount pleasant,2653,qld,9080812
1101_a,1100,Male,51,White,Married-civ-spouse,Assoc-acdm,United-States,Local-gov,Prof-specialty,<=50K,alessandria,sheeoan,9,ebden dreet,noaddresstwo,mundijong,0346,vic,9193868
1102_a,1101,Male,59,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K,malakai,milde,2,pankhurst crescent,warren park,north beach,4370,wa,2214981
1103_a,1102,Female,18,White,Never-married,HS-grad,Dominican-Republic,Private,Machine-op-inspct,<=50K,andrew,gammage,169,fawkner street,noaddresstwo,oonoonba,2780,vic,2400343
1104_a,1103,Male,45,Black,Married-civ-spouse,HS-grad,United-States,Federal-gov,Adm-clerical,>50K,daniel,gospzer,51,nottingcourt,queensocpllege,lanegcoe,3043,nostate,3253698
1105_a,1104,Male,30,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,samfna,muller,15,ennor crdscent,noaddresstwo,davistown,4021,nsw,5090985
1106_a,1105,Male,37,White,Divorced,Bachelors,United-States,Private,Craft-repair,<=50K,joshzua,bryce,11,noaddrsesone,oakley park,mackayy,5074,qld,8256641
1107_a,1106,Male,44,White,Never-married,Bachelors,United-States,Private,Other-service,>50K,cade,hiscutt,28,jansz crescent,noaddresstwo,nosuburb,4305,wa,4772075
1108_a,1107,Male,33,Black,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,joel,rourkd,47,noaddressone,noaddresstwo,glen alpane,6000,nsw,3675974
1109_a,1108,Male,61,White,Married-civ-spouse,Masters,United-States,Self-emp-inc,Sales,>50K,riley,pohlrcs,52,owen crescet,noadrdesstwo,greystane,3113,ic,3570945
1110_a,1109,Male,61,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,<=50K,kayen,hwaes,16,miller street,hillview,keilr east,2849,vic,2488265
1111_a,1110,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,hamush,edduagton,0,street melba,noaddresstwo,mudgeeraba,2250,vic,4295195
1112_a,1111,Male,36,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,anthony,bartin,8,macgregor street,noaddresstwo,keppelb ands,7320,nd,9036574
1113_a,1112,Male,44,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,>50K,vanessa,gr ekn,0,grimshae astreet,noaddresstwo,caulfieldnorth,2193,wa,1795768
1114_a,1113,Male,37,White,Separated,Some-college,United-States,Private,Adm-clerical,<=50K,lauren,wimpenny,38,frescent sternberg,noaddresstwo,emerald,6156,nsw,3264390
1115_a,1114,Female,31,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,jassim,jordison,40,petterd street,braemar,lurnea,2131,sa,2822122
1116_a,1115,Male,54,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K,abbie,cook,25,wanaga place,noaddresstwo,essendon,3162,wa,7169541
1117_a,1116,Male,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,michael,nicjlas,9,carara close,dandry station,balmai,3262,qld,5085294
1118_a,1117,Male,48,Amer-Indian-Eskimo,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,>50K,leiws,dobie,1127,carroll street,noaddresstwo,myrtle bank,2641,nsw,7173003
1119_a,1118,Male,31,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K,ebony,henry,6,waddell place,noaddresstwo,broadmeadows,7018,qld,3547377
1120_a,1119,Male,38,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,mvelinda,smmth,7,middletohn circuit,noaddresstwo,5159r,north rocks,nostate,1721548
1121_a,1120,Male,45,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K,ethakn,sandford,191,harwood court,noaddresstwo,noosavlile,3054,nws,3461244
1122_a,1121,Male,48,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,jayden,goodwij,0,noaddressone,noaddresstwo,bonnyrigg,3825,wa,1405823
1123_a,1122,Male,53,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,lee,gale,15,percy crescent,whitsunday arcade,meander,7010,sa,4515297
1124_a,1123,Female,55,White,Widowed,HS-grad,United-States,Private,Adm-clerical,<=50K,malakai,grant,225,faithfuldi circuit,the grange caravn park,tarago,5109,nsw,3209534
1125_a,1124,Female,29,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,connor,bessell,56,kendall place,oxford downs,bexley,6021,vic,4021095
1126_a,1125,Male,36,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,xavier,walker,38,jackie howe crescent,colomie,bacchus marsh,4160,qld,7390344
1127_a,1126,Male,42,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Farming-fishing,<=50K,tahlia,guy,177,lyall crescent,noaddresstwo,victor harbor,5169,wa,3398557
1128_a,1127,Female,50,White,Divorced,HS-grad,England,Private,Adm-clerical,<=50K,jennifxr,sambell,41,monaroc rescent,noaddresstw,surfers paradise,2484,snw,8790822
1129_a,1128,Male,75,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,<=50K,darcy,scobie,6,magrath crescent,noaddresstwo,helensvale,3131,qld,7286111
1130_a,1129,Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,kayla,ripkey,5,araluen street,noaddresstwo,yfarm ingle,2112,vkc,1241117
1131_a,1130,Female,52,White,Divorced,HS-grad,United-States,Federal-gov,Adm-clerical,<=50K,alysa,hansfn,107,collingridgs street,noadduresstwo,mitchma,3134,nsw,8971406
1132_a,1131,Female,27,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,adam,verco,22,attiwell circuit,murray vly gardn,ashwood,2151,nostate,8950278
1133_a,1132,Male,43,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,anika,gabrovsek,152,donaldson street,gotico park,kooringal,0nan,nsw,9396010
1134_a,1133,Female,31,Black,Separated,11th,United-States,Private,Other-service,<=50K,bailee,rednianko,6,bilby place,noaddresstwo,queanbeyan,3088,nsw,6373142
1135_a,1134,Female,23,White,Never-married,Some-college,United-States,Private,Sales,<=50K,diglllon,mccormack,25,moss srteet,noaddrestswo,alexandre hills,4550,nostate,1422891
1136_a,1135,Female,34,White,Never-married,HS-grad,United-States,Private,Sales,<=50K,sienna,longstaff,215,crisp circuit,noaddresstwo,bungdeore,5098,nostate,3059534
1137_a,1136,Female,41,White,Married-civ-spouse,HS-grad,Cuba,Self-emp-not-inc,Sales,<=50K,sophe,bkaer,2,lachlan court,noaddresstwo,buttaba,2147,snw,9871966
1138_a,1137,Female,31,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,blake,steh,1,mclarty court,bunya view,narangba,4255,vic,7066483
1139_a,1138,Female,42,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,alana,steele,5,chillagocysgreet,noaddresstwo,beaudesert,2046,qld,3198358
1140_a,1139,Male,35,White,Never-married,Masters,United-States,Private,Prof-specialty,>50K,hayden,everden,61,macgregor etreet,noaddresstwo,dover,2146,qld,2209831
1141_a,1140,Female,55,White,Separated,HS-grad,United-States,Private,Adm-clerical,<=50K,joel,rourke,3,matcham place,noaddresstwo,glenn alpine,6027,nsw,3675974
1142_a,1141,Female,36,White,Widowed,HS-grad,United-States,State-gov,Exec-managerial,<=50K,sophie,bell,39,conner close,apt 6,mitcham,2081,nsw,7332401
1143_a,1142,Male,65,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,>50K,timothy,berinson,71,beasley street,the house of witting,kings park,4670,nsw,9359944
1144_a,1143,Male,38,White,Never-married,Some-college,United-States,Local-gov,Other-service,<=50K,keely,cocker,14,mcquade colse,nyoaddresstwo,ehatley,6107,vic,3699943
1145_a,1144,Female,62,White,Widowed,Some-college,United-States,Private,Other-service,<=50K,madelyn,gilbey,106,chuculbcrescent,baden park,arunrll,2852,nostate,4470530
1146_a,1145,Male,54,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,lauren,gterrie,217,springvale drvie,kurrnung state,floreat,4051,qld,7140730
1147_a,1146,Male,49,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,victoria,waters,0,newman mortux circuit,noaddresstwo,mungar,4034,nss,5752341
1148_a,1147,Female,34,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K,nilla,bucsi,22,werribee crescent,oaddresstwo,soth melbourne,3163,qld,1170555
1149_a,1148,Female,32,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,jioel,tayoor,2,maclean street,noaddresstwo,berriedale,6646,vic,8381469
1150_a,1149,Male,51,White,Married-civ-spouse,Masters,United-States,Self-emp-inc,Exec-managerial,>50K,jayden,macdonald,10,finniss ck,noaddresstwo,perth,3171,wa,3584923
1151_a,1150,Male,48,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Exec-managerial,<=50K,amber,mailer,18,sollya place,noaddresstwo,miranda,4343,sa,3844970
1152_a,1151,Female,52,White,Divorced,HS-grad,United-States,Federal-gov,Adm-clerical,<=50K,jack,pritchard,11,noaddressone,noaddresstwo,walloon,4068,qld,1962360
1153_a,1152,Male,28,White,Never-married,Some-college,United-States,Self-emp-not-inc,Transport-moving,<=50K,patrick,mcginley,109,noaddreissone,clairefontaine stud,hhamltion,2280,ws,4675821
1154_a,1153,Male,29,Asian-Pac-Islander,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,james,gillman,11,pearson street,noaddresstwo,nosuburb,3136,vic,2995602
1155_a,1154,Female,38,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,james,jarrett,586,waller crescent,noaddresstwo,bradbury,2119,nsw,9256995
1156_a,1155,Male,57,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,laklynn,o'grady,5,damala street,noaddresstwo,girrawheen,4059,wa,8809550
1157_a,1156,Male,43,White,Married-civ-spouse,Bachelors,United-States,Federal-gov,Prof-specialty,>50K,zanqe,roy,22,chifley palce,cape clea,greenacre,3207,vic,4334232
1158_a,1157,Male,37,White,Separated,Some-college,United-States,State-gov,Adm-clerical,<=50K,prknce,carrin,23,kneeshae street,noaddresstwo,athelstone,4655,qh,3970498
1159_a,1158,Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,kaitlyn,wittmann,29,dann close,noaddresstwo,newport,2086,nsw,6204626
1160_a,1159,Male,53,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,noah,heus,313,jacob place,noaddresstwo,esk,2199,vic,8961708
1161_a,1160,Female,73,White,Widowed,HS-grad,United-States,Private,Other-service,<=50K,seth,leese,28,haskettxplace,oaklands vlge,bolwarra hrights,5108,voc,3660928
1162_a,1161,Male,22,White,Never-married,Some-college,United-States,Self-emp-inc,Craft-repair,<=50K,keely,cooped,89,bacchus ckrcuit,noaddresstwo,cedar grove,3190,nsw,6953477
1163_a,1162,Female,31,White,Never-married,HS-grad,United-States,Private,Sales,<=50K,danjel,plku,18,crozier circuit,noaddresstwo,coolbellup,2229,nsw,1819136
1164_a,1163,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,georgia,austin,8,pasmore close,east west medical centre,tullamarine,2289,nsw,8504996
1165_a,1164,Male,50,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,cooper,sarmiento,24,noaddressone,noaddresstwo,padbury,4120,nsw,6880576
1166_a,1165,Male,37,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,<=50K,gryfdin,rs,9,brand slreet,aprt 201,oanr,4350,nsw,8167083
1167_a,1166,Male,44,White,Divorced,Bachelors,United-States,Local-gov,Protective-serv,<=50K,erin,jones,23,sandove eicrcuijt,noaddrestwo,devonport east,6303,nostat,3978395
1168_a,1167,Female,47,Black,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,jackson,polh,0,castieau street,noaddresstwo,manly vale,2620,sa,8226074
1169_a,1168,Male,27,White,Married-civ-spouse,Some-college,United-States,Private,Other-service,<=50K,christian,bell,31,lovegrove place,st francis court,werribee,7109,nsw,2202078
