index,ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
1098_a,1097,Male,28,*,*,*,North America,Private,*,<=50K,melanoe,nosurname,767,warrego ixrcuit,noaddresstwo,guidford,5275,nsw,5218812
376_a,375,Male,28,*,*,*,North America,Private,*,<=50K,dillon,mccormack,22,moss street,noaddresstwo,alexandra hills,4595,nostate,1421819
475_a,474,*,28,*,*,*,United-States,Private,*,<=50K,charles,miles,1,chewings street,noaddresstwo,north ryde,2780,vfc,8848099
86_a,85,*,28,*,*,*,United-States,Private,*,<=50K,madison,rogers,92,brownsmith crescent,rileta park,holden ill,2776,vix,7665284
105_a,104,*,28,*,*,*,United-States,Private,*,<=50K,sophie,clements,18,narryerg close,noaddresstow,canningv ale,3139,vic,2328340
1033_a,1032,*,26-30,White,*,*,United-States,*,*,<=50K,bodhi,keyzers,7,hatfield street,noaddresstwo,robina,3191,sa,5089590
373_a,372,*,26-30,White,*,*,United-States,*,*,<=50K,jackson,fenenlire,2,mahaffe ycrescent,noadresstwo,kew,4108,nostate,4173823
159_a,158,*,26-30,White,*,*,United-States,*,*,<=50K,vianca,walker,39,schonell circuit,aruma lodge,old erowapal bay,3610,nsw,3088300
360_a,359,Male,29,*,spouse not present,*,United-States,*,*,<=50K,scott,smith,81,laptz close,cumberland view,jackadgery,3136,qld,4523742
88_a,87,Male,29,*,spouse not present,*,United-States,*,*,<=50K,logan,jancekh,409,enright crescent,noaddresstwo,ridgetown,5076,qd,1424248
1196_a,1195,Male,29,*,spouse not present,*,United-States,*,*,<=50K,riley,bonitatibus,66,eyre street,glenaeon village,medowie,3047,nsw,9467418
689_a,688,*,29,*,*,Higher education,North America,Non-Government,*,<=50K,benjamin,petjkidis,4,wentwortmavenue,success stud,carindale,2141,vic,2071045
498_a,497,*,29,*,*,Higher education,North America,Non-Government,*,<=50K,joshua,paukner,20,clift crescent,noaddresstwo,nosuburb,2444,nsw,2819980
409_a,408,*,29,*,*,Higher education,North America,Non-Government,*,<=50K,jack,staples,21,fimister circuit,noaddresstwo,kew,2089,nostate,6013459
60_a,59,*,29,*,*,Higher education,North America,Non-Government,*,<=50K,grxw,jasm,96,oakey crehj road,noaddresstwo,nosuburb,2068,qld,7617042
1013_a,1012,*,29,*,*,Higher education,North America,Non-Government,*,>50K,josh,newell,3,leichhardt street,southport medical centre,hawthorn east,2660,nsx,8351211
301_a,300,*,29,White,spouse not present,High School,United-States,Non-Government,*,<=50K,jye,weil,5,beetaloo street,noaddresstwo,newacstle,3551,ns,3600470
524_a,523,*,29,White,spouse not present,High School,United-States,Non-Government,*,<=50K,haylje,burdon,7,armstrong jfescent,noaddresstwo,berowra waters,3953,vict,7388968
1125_a,1124,*,29,White,spouse not present,High School,United-States,Non-Government,*,<=50K,connor,bessell,56,kendall place,oxford downs,bexley,6021,vic,4021095
691_a,690,Male,29,White,*,*,United-States,*,*,>50K,jett,venditti,1,medley street,barkly st medical clinic,malabar,3029,nsw,1350207
47_a,46,Male,29,White,*,*,United-States,*,*,<=50K,isabella,fancsali,10,snowy place,noaddresstwo,wembley,3192,nsw,7664299
394_a,393,Male,29,White,*,*,United-States,*,*,<=50K,isabella,wafy,1,monkman street,noaddresstwo,new cqrm,2430,qld,3914524
1021_a,1020,Male,29,White,*,*,United-States,Private,*,<=50K,alexandra,sherratt,1,rischbieth crescent,noaddresstwo,tewantin,2489,sa,6604130
1452_a,1451,Male,29,White,*,*,United-States,Private,*,<=50K,oliver,willersdorf,1,fellows street,noaddresstwo,chester hill,6798,sa,1465970
540_a,539,Male,29,White,*,*,United-States,Private,*,<=50K,jaime,ruijschop,5,gillies street,limegrove,hawthorndene,6163,nostate,4353947
147_a,146,*,29,*,spouse not present,*,*,Private,*,<=50K,sarah,trepa,80,burdett creuscent,noaddrhesstwo,quilpie,3214,qld,9578846
1202_a,1201,*,29,*,spouse not present,*,*,Private,*,<=50K,kiera,benjamin,78,howitt street,noaddresstwo,pyrmont,3377,nostate,4963375
1197_a,1196,*,29,*,spouse not present,*,*,Private,*,<=50K,rht,nosurname,5,scarlett street,noaddresstwo,cobram,4221,vic,6489209
531_a,530,*,29,White,*,Higher education,United-States,Private,*,>50K,jack,raca,20,fulton street,noaddresstwo,thornbury,3517,vic,2235396
819_a,818,*,29,White,*,Higher education,United-States,Private,*,<=50K,elizabeth,sandeey,196,marawa plce,noaddresstwo,coramba,3764,nato,9663541
756_a,755,*,29,White,*,Higher education,United-States,Private,*,<=50K,tara,dooley,141,sheaffe street,noaddresstwo,murwillumbah,4872,vic,6630652
97_a,96,Male,29,*,*,*,United-States,Private,*,<=50K,zachady,couzner,175,axon syreet,noaddresstwo,wingham,2474,nsw,5020618
1154_a,1153,Male,29,*,*,*,United-States,Private,*,<=50K,james,gillman,11,pearson street,noaddresstwo,nosuburb,3136,vic,2995602
1441_a,1440,Male,29,*,*,*,United-States,Private,*,<=50K,kailey,sorre,53,mills street,jinark,nowra,6163,nsw,3558017
1003_a,1002,*,29,*,*,*,*,*,*,<=50K,matsis,liano,23,postle ircquit,the lakes estate,richmond,3162,wa,4776108
115_a,114,*,29,*,*,*,*,*,*,>50K,nataia,hortob,359,mcclureqsffeet,noaddresstwo,mountdamrtha,2132,w,8200621
801_a,800,*,29,*,*,*,*,*,*,<=50K,timothy,jehkons,7,wolff crdrnscent,noaddresstwo,bentleighl east,2099,qld,6949469
605_a,604,*,29,*,*,*,*,*,*,<=50K,benjamin,petilis,4,wentworth avenue,noaddresstwo,carindale,2124,vic,2073654
627_a,626,*,29,*,*,*,*,*,*,<=50K,jacinta,overton,6,glossop crescent,noaddresstwo,silvan,4802,vic,2313066
574_a,573,Male,29,White,*,Higher education,United-States,Non-Government,*,<=50K,jack,mckay,34,ashburner street,noaddresstwo,redfern,2137,vic,1539927
666_a,665,Male,29,White,*,Higher education,United-States,Non-Government,*,<=50K,koyf,denvio,949,callaway drescent,noaddresstwo,campsie,0nan,nsw,6036205
67_a,66,Male,29,White,*,Higher education,United-States,Non-Government,*,>50K,sophie,rendell,114,wattle dfreet,noaddresstwo,toowoomba,2750,vic,3487585
495_a,494,*,29,*,spouse not present,*,United-States,Private,*,<=50K,antonio,ellne,28,mount vernon drive,noaddresstwo,winstons hills,4226,wz,6316016
296_a,295,*,29,*,spouse not present,*,United-States,Private,*,<=50K,ky,kube,37,playfair place,norris park,salisbury,2763,qld,4065788
1221_a,1220,*,29,*,spouse not present,*,United-States,Private,*,<=50K,kyle,delongville,2794,kirkwood crescent,noaddresstwo,yorkeys knob,4170,vic,2856978
558_a,557,*,26-30,*,*,*,United-States,*,*,<=50K,deakm,staegr,3,airey cerscent,noaddresstwo,salisbury east,2256,nsw,1816149
402_a,401,*,26-30,*,*,*,United-States,*,*,>50K,travis,gibson,81,hetherington circuit,karri lodge,stirling,4806,sa,1716736
272_a,271,*,26-30,*,*,*,United-States,*,*,<=50K,kaela,losinno,371,barnett close,noaddresstwo,blairgowrie,4304,wa,3778591
1001_a,1000,*,30,*,*,*,United-States,Private,Other,<=50K,isobel,barham,56,packer street,noaddresstwo,cheltenham,3021,nsw,8448341
576_a,575,*,30,*,*,*,United-States,Private,Other,<=50K,ashlie,williams,15,guthridge crescent,ramleigh collington,waikerie,2625,nsw,7436065
388_a,387,*,30,*,*,*,United-States,Private,Other,<=50K,catherine,hoyle,8,theodore street,noaddresstwo,keysborough,6030,vic,5699198
435_a,434,*,30,White,*,*,North America,Private,*,>50K,finn,scheer,10,luehmann street,noaddresstwo,duffy,4224,nsw,7013213
515_a,514,*,30,White,*,*,North America,Private,*,<=50K,joel,heppenstall,30,tanderra crescent,noaddresstwo,goonellabah,3683,nsw,5639160
745_a,744,*,30,White,*,*,North America,Private,*,<=50K,phoebe,oliver,17,mount vernon drive,noaddresstwo,hollisdale,2224,qld,5568319
438_a,437,Male,30,White,*,*,United-States,*,Other,<=50K,zac,nosurname,19,boddington crescent,the eye centre,whyalla stuart,6010,qld,6431676
57_a,56,Male,30,White,*,*,United-States,*,Other,<=50K,talia,erbsland,12,de lissa street,noaddresstwo,baulkham hills,2097,wa,3077323
32_a,31,Male,30,White,*,*,United-States,*,Other,<=50K,caitlinb,glynnins,20,shmack street,noaddresstwo,plympton,2016,vic,5902389
984_a,983,*,30,White,*,*,United-States,*,*,<=50K,tiffany,nosurname,18,beasley street,heathglen village,newborough east,3204,vic,2266096
1105_a,1104,*,30,White,*,*,United-States,*,*,>50K,smfna,umller,15,ennor crdscent,noaddrestswo,davistown,4021,nsw,5090985
1414_a,1413,*,30,White,*,*,United-States,*,*,<=50K,corie,cotton,155,tompson street,noaddresstwo,port lincoln,5608,nostate,7185727
99_a,98,*,30,White,*,*,United-States,*,*,<=50K,daniel,burns,41,hobday place,noaddresstwo,griffith,2205,vic,6069244
968_a,967,*,30,White,*,*,United-States,*,*,>50K,ridley,langmaid,5,pickworth street,noaddresstwo,clayton south,2148,wa,8592145
972_a,971,*,30,White,*,*,*,Non-Government,*,<=50K,mikhayla,berhanu,160,lexcen avenue,air force memorial est,manly west,2261,wa,4049488
643_a,642,*,30,White,*,*,*,Non-Government,*,<=50K,joel,maraia,41,beetaloo street,noaddresstwo,willoughby north,4575,nsw,8051775
82_a,81,*,30,White,*,*,*,Non-Government,*,<=50K,kailey,bruce,73,habgood place,noaddresstwo,leederville,3156,nsw,8500272
1342_a,1341,*,30,*,*,*,United-States,Private,*,>50K,lachlan,toach,11,matina street,carinthia,colyton,4035,qld,7349828
1291_a,1290,*,30,*,*,*,United-States,Private,*,<=50K,emiily,jesser,8,nemarang crescent,noaddresstwo,ngunnawal,3429,nsw,8470898
584_a,583,*,30,*,*,*,United-States,Private,*,>50K,thomas,gauci,130,nuyts street,minbalup,box hill south,0330,vic,9851615
827_a,826,Male,30,*,Married-civ-spouse,*,United-States,Private,*,>50K,dylan,parlegta,92,walsh place,noaddresstwo,colleambally,3269,wa,2429286
567_a,566,Male,30,*,Married-civ-spouse,*,United-States,Private,*,<=50K,bailey,kalimnios,8,harbison crescent,noaddresstwo,umina,2615,vic,6755877
1468_a,1467,Male,30,*,Married-civ-spouse,*,United-States,Private,*,<=50K,tuscany,barbuer,15,blackman crescent,avotndale,gympie,2540,cat,5896242
114_a,113,Male,30,*,*,*,*,Private,*,<=50K,jaydn,cxo,84,hooker street,noaddresstwo,wagga wagga,3844,pnsw,7956819
1200_a,1199,Male,30,*,*,*,*,Private,*,<=50K,thomas,moore,19,bellchambers crescent,riverlands,killara,4520,nsw,5043671
56_a,55,Male,30,*,*,*,*,Private,*,<=50K,seamus,waters,3,tasmania circle,amp bldg,south grafton,3197,vic,4555273
423_a,422,*,30,*,*,*,United-States,Private,*,<=50K,kobe,tachos,202,howe crescent,bellfield station,elizabeth bay,3672,nsw,3827393
1043_a,1042,*,30,*,*,*,United-States,Private,*,<=50K,stephanie,hamilton,439,cuscaden crescent,noaddresstwo,box hill south,3130,vic,8337538
1366_a,1365,*,30,*,*,*,United-States,Private,*,<=50K,sarah,pearce,11,walekr crescent,noaddresstwo,caulfiedl north,2904,qldv,6481846
313_a,312,Male,30,White,*,*,United-States,Non-Government,Technical,<=50K,noginvenname,ashton,8,narambi street,dalkeith,tariga,4556,nsyw,5650287
1159_a,1158,Male,30,White,*,*,United-States,Non-Government,Technical,<=50K,kaitlyn,wittmann,29,dann close,noaddresstwo,newport,2086,nsw,6204626
1390_a,1389,Male,30,White,*,*,United-States,Non-Government,Technical,>50K,sophie,turnbull,650,boultno close,mowll vilage,tura beac,6023,wa,4936014
1057_a,1056,*,30,*,*,Undergraduate,*,*,Nontechnical,<=50K,jehmak,mcdonald,9,companion crescent,noaddresstwo,corio,2061,nostate,7933483
12_a,11,*,30,*,*,Undergraduate,*,*,Nontechnical,>50K,aimee,brideson,25,petterd street,noaddresstwo,glenelg east,2528,vic,4916648
499_a,498,*,30,*,*,Undergraduate,*,*,Nontechnical,<=50K,jackson,callsyan,22,dryandraatreet,noaddresstwo,metung,2145,nsw,7458587
1401_a,1400,*,30,*,spouse not present,*,United-States,Private,*,<=50K,nathan,juers,5,john cleland crescent,emohruo,ainslie,2747,wa,2148012
170_a,169,*,30,*,spouse not present,*,United-States,Private,*,<=50K,luca,bafwick,9,dooring sgreet,noaddresstwo,clao,4163,qod,7495272
757_a,756,*,30,*,spouse not present,*,United-States,Private,*,<=50K,baxter,lyndon,14,knoke avenue,noaddresstwo,numurkah,2650,qld,1086988
254_a,253,*,21-40,White,*,*,United-States,*,Technical,<=50K,joshua,brinkworth,815,giles street,kiara,waverley,4076,wa,3379152
271_a,270,*,21-40,White,*,*,United-States,*,Technical,<=50K,matthew,camrron,504,shandhlkace,noaddresstwo,chermside est,2232,nsw,6560451
599_a,598,*,21-40,White,*,*,United-States,*,Technical,>50K,tort,williajs,23,caffyn piace,casuarina idge,woodvillle,2067,nstate,7977039
1253_a,1252,Female,31,White,*,Higher education,North America,*,Nontechnical,<=50K,talan,viertel,59,hampton circuit,noaddresstwo,narraweena,4127,nsw,6110281
1303_a,1302,Female,31,White,*,Higher education,North America,*,Nontechnical,>50K,daniella,jeffery,14,fossey street,noaddresstwo,wandi,7008,wa,9187905
646_a,645,Female,31,White,*,Higher education,North America,*,Nontechnical,<=50K,lachlan,veithc,27,biffin street,kangaroo grd,glenmoer park,4506,nostate,1665278
865_a,864,*,31,White,Never-married,*,United-States,Private,*,>50K,kyany,soibk,190,noaddrssone,noaddressytwo,minyama,2280,qld,8761369
951_a,950,*,31,White,Never-married,*,United-States,Private,*,<=50K,allegra,bott,50,keys crescent,noaddresstwo,newcomb,5238,sa,6187887
927_a,926,*,31,White,Never-married,*,United-States,Private,*,<=50K,jolk,rourke,2,matchampilace,killara,akpine glen,6000,nsw,3657974
781_a,780,*,31,White,spouse not present,*,United-States,Private,Technical,<=50K,harey,leslie,24,faucett street,noaddresstwo,padsktow,3816,sa,4164568
1115_a,1114,*,31,White,spouse not present,*,United-States,Private,Technical,<=50K,jassim,jordison,40,petterd street,braemar,lurnea,2131,sa,2822122
324_a,323,*,31,White,spouse not present,*,United-States,Private,Technical,<=50K,olsvrr,boshkkis,23,wakelin circuit,noaddresstwo,northydney,2054,vic,5403411
136_a,135,*,31,*,spouse not present,*,United-States,*,Other,<=50K,peter,whitson,3,tillyard drive,noaddresstwo,warrimoo,2340,nsw,1303936
739_a,738,*,31,*,spouse not present,*,United-States,*,Other,<=50K,airabehlla,jine,140,burkiytt street,noaddresstwo,rockhmpton,3195,onstate,7904680
707_a,706,*,31,*,spouse not present,*,United-States,*,Other,<=50K,james,storey,31,flecker place,noaddresstwo,st kilda east,3300,qld,4074933
713_a,712,Male,31,White,*,*,United-States,Non-Government,*,<=50K,malkaai,smith,63,greenough circuit,noaddressitwo,mentone,2550,nws,3686562
648_a,647,Male,31,White,*,*,United-States,Non-Government,*,<=50K,madison,rogers,29,brownsmith crescent,rileta park,holden hill,2777,vic,7662074
206_a,205,Male,31,White,*,*,United-States,Non-Government,*,<=50K,cayn,murphy,0,tantangara street,noaddresstwo,joliomnt,2117,nsw,9935983
595_a,594,*,31,*,Married-civ-spouse,*,United-States,*,*,<=50K,ja,mattner,30,anderson street,noaddresstwo,tuncurry,6028,vic,1487729
175_a,174,*,31,*,Married-civ-spouse,*,United-States,*,*,<=50K,caitlin,care,76,riddle place,teloar,kurrimine beach,4152,nws,3174967
642_a,641,*,31,*,Married-civ-spouse,*,United-States,*,*,>50K,dylan,clemons,5,withers place,noaddresstwo,shinfield,4300,qld,5934016
1302_a,1301,*,31,*,Married-civ-spouse,*,United-States,*,*,>50K,lily,williams,371,lunn ece,noaddresstwo,dulwich hill,4142,wa,6189336
73_a,72,*,31,*,Married-civ-spouse,*,United-States,*,*,<=50K,teaha,meyd,7,gow steet,noaddresstwo,culgoa,4026,nsw,3245174
281_a,280,*,31,White,*,*,North America,Private,Other,>50K,kanneglesser,tovy,711,gilbert street,noaddresstwo,lenah valley,7010,nsw,8018238
9_a,8,*,31,White,*,*,North America,Private,Other,>50K,zf,hilla,1,spafford ceescent,noaddresstwo,muswelknrook,2652,wa,6910821
1365_a,1364,*,31,White,*,*,North America,Private,Other,<=50K,christia,owen,14,macfarland crescent,kenyu property,toowooba,2350,pvic,3650053
1008_a,1007,*,31,*,spouse not present,Higher education,*,Private,*,<=50K,jessica,shippen,42,barr-smith avenue,noaddresstwo,mudjimba,3414,vic,3574738
66_a,65,*,31,*,spouse not present,Higher education,*,Private,*,<=50K,jack,cojrt,20,boldrewood street,noaddresstwo,west pennawnt hills,4883,qld,7457496
1491_a,1490,*,31,*,spouse not present,Higher education,*,Private,*,<=50K,hujgo,coleman,17,bromley street,noaddrestwo,wooree,2090,nostaet,5869847
625_a,624,Male,31,White,*,*,United-States,*,Technical,<=50K,thonas,hesz,400,guilfoyledztreet,flt 1,randwck,2795,qld,2923239
385_a,384,Male,31,White,*,*,United-States,*,Technical,<=50K,nogivenname,ledwidge,31,moroak street,noaddresstwo,port augusta,2600,qld,3511790
538_a,537,Male,31,White,*,*,United-States,*,Technical,<=50K,satrh,smith,20,sampsonlcose,village life,ormeau,2099,nsw,9763875
1289_a,1288,*,31,White,*,HS-grad,North America,Private,*,<=50K,charlie,michalanney,1,fewtrell place,noaddresstwo,diamond creek,6058,qld,1556372
1044_a,1043,*,31,White,*,HS-grad,North America,Private,*,<=50K,mitchell,mikler,6,solomoncrnsscent,red rosella,kununurra,2031,nsw,7932535
1138_a,1137,*,31,White,*,HS-grad,North America,Private,*,<=50K,blake,tseh,1,mclarty court,bunay view,narangba,4255,nvic,7066483
100_a,99,*,31,*,*,*,North America,*,Other,<=50K,malakai,grant,225,faithfull circuit,the grange caravn park,tarago,5109,nsw,3208534
671_a,670,*,31,*,*,*,North America,*,Other,<=50K,bebji,bitthdr,13,noaddressone,lyndhurst,flinders park,2582,qld,7614283
866_a,865,*,31,*,*,*,North America,*,Other,<=50K,dylan,wyman,6,du faur street,noaddresstwo,bega,5045,nsw,9349841
1000_a,999,*,31,*,*,*,United-States,Non-Government,Other,<=50K,nogivenname,kiryk,7,noaddressone,noaddresstwo,woodroffe,4020,tas,5021332
496_a,495,*,31,*,*,*,United-States,Non-Government,Other,<=50K,zachary,cooper,19,tauss place,noaddresstw,jimobomba,4006,vc,5568953
659_a,658,*,31,*,*,*,United-States,Non-Government,Other,<=50K,aliecia,naygy,31,hicks street,noaddresstwo,athelstone,2196,sw,3809898
1046_a,1045,Male,31,White,Married-civ-spouse,*,North America,Private,*,>50K,angus,flach,26,gordon close,silver shores,smirbstw,2280,tas,6031674
38_a,37,Male,31,White,Married-civ-spouse,*,North America,Private,*,<=50K,sophie,morreis,106,molonglo mall,noaddresstwo,bundoora,4217,nsw,4827733
119_a,118,Male,31,White,Married-civ-spouse,*,North America,Private,*,>50K,james,huynh,12,jeffcott place,noaddresstwo,alfords point,3140,nsw,4572637
545_a,544,*,31,*,*,*,North America,*,*,>50K,irsabell,d'addzjo,6,bertel cuescent,nfoaddresstwo,trarabejindi,2478,nsw,4331339
597_a,596,*,31,*,*,*,North America,*,*,<=50K,kody,jones,12,shand place,meumpi,reservoir,5072,vic,1146817
1134_a,1133,*,31,*,*,*,North America,*,*,<=50K,bailee,rednianko,6,bilby place,noaddresstwo,queanbeyan,3088,nsw,6373142
1119_a,1118,*,31,White,spouse not present,Higher education,United-States,Private,*,<=50K,ebony,lhenry,6,waddell place,noaddresstwo,broadmaedows,7018,qldk,3547377
755_a,754,*,31,White,spouse not present,Higher education,United-States,Private,*,<=50K,keelin,anthony,138,tange place,noaddresstwo,campbelltown,5037,nostate,5761394
1020_a,1019,*,31,White,spouse not present,Higher education,United-States,Private,*,<=50K,luxls,leach,39,strogn lace,raafaestate,resenvoir,2060,vic,2097906
1246_a,1245,*,31-35,White,Never-married,*,United-States,Private,*,<=50K,fisabella,smith,124,cutlackstreet,noaddresstwo,kenmre,2800,vic,4887013
1163_a,1162,*,31-35,White,Never-married,*,United-States,Private,*,<=50K,danejl,plku,18,crozier circuit,noddresstwo,coolbellup,2229,ntsw,1819136
1301_a,1300,*,31-35,White,Never-married,*,United-States,Private,*,<=50K,koge,taechoa,40431,howe crescent,bellfield station,elizabeth bay,3672,nsw,3827393
1485_a,1484,*,32,*,*,*,United-States,Private,*,<=50K,megan,plahl,51,shenton crescent,wynyard,cowes,4207,vic,7163287
1089_a,1088,*,32,*,*,*,United-States,Private,*,<=50K,sifie,morrus,106,molonglp msll,noaddresstwo,nosuburb,4217,nsw,4827733
688_a,687,*,32,*,*,*,United-States,Private,*,<=50K,arabeyla,jonesl,10,brkitt street,noaddresstwo,rockhampton,3159,ivc,7904760
758_a,757,*,32,White,*,*,United-States,Private,*,<=50K,benjamin,johnsmton,22,adamson cvescent,noaddresstwo,yeppion,4151,nsd,3169104
1316_a,1315,*,32,White,*,*,United-States,Private,*,>50K,blake,hough,6,mctaggart cescent,dantrine geights,sheppagrton,3221,nostate,1676760
238_a,237,*,32,White,*,*,United-States,Private,*,<=50K,rupert,holmes,8,barnard circuit,noaddresstwo,cranbrook,3082,nsw,8682271
17_a,16,Male,32,White,*,*,North America,Private,*,<=50K,kayla,tait,55,glossop crescent,noaddresstwo,cardiff,3175,nostate,5541685
710_a,709,Male,32,White,*,*,North America,Private,*,<=50K,nogivenname,newson,20,groom street,noaddresstwo,alexandria,2602,vi,7801219
1209_a,1208,Male,32,White,*,*,North America,Private,*,>50K,willinm,moroney,28,mcelhonpe ourt,noaddresstwo,bqmain,2170,eqks,7811097
551_a,550,Male,32,*,*,Higher education,United-States,Private,*,<=50K,patrick,irving-rodgers,34,mount vernon drive,tragowel,launching place,2250,nsw,5227768
14_a,13,Male,32,*,*,Higher education,United-States,Private,*,<=50K,jack,yafes,323,shepher ytreet,popeks 1 1k frm,hamptondpark,2093,vic,7670450
971_a,970,Male,32,*,*,Higher education,United-States,Private,*,<=50K,karli,hockign,36,arabana treet,noaddresstwo,brunswick west,3224,sw,1348260
852_a,851,*,32,*,*,*,United-States,*,*,<=50K,loisy,mepgsw,47,teakle owce,banyak,bowral,3350,vci,4914818
1370_a,1369,*,32,*,*,*,United-States,*,*,<=50K,samantha,marshall,24,burrinjuck crescent,noaddresstwo,beaufort,3226,nostate,6422954
92_a,91,*,32,*,*,*,United-States,*,*,<=50K,emiily,kennett,1,barada crescent,simpson,shailer park,5416,nsw,9232398
706_a,705,*,32,*,*,*,United-States,*,*,<=50K,hcelsea,brittin,1,langdon avenue,noddresstwo,wattle park,2224,nw,3540937
229_a,228,*,32,*,*,*,United-States,*,*,<=50K,bryce,sell,468,mataranka street,noaddresstwo,carnegie,3350,qld,7099651
887_a,886,Male,32,White,Married-civ-spouse,Undergraduate,*,Private,*,<=50K,sarah,cshenk,28,cossingtn smith crescent,onaddresstwo,heathmont,2203,nsw,6576991
624_a,623,Male,32,White,Married-civ-spouse,Undergraduate,*,Private,*,<=50K,liam,britton,12,berry street,noaddresstwo,dutton,2260,qld,9362895
813_a,812,Male,32,White,Married-civ-spouse,Undergraduate,*,Private,*,>50K,joanna,ingrsgm,8,jukes street,danica,silver sands,3207,nsw,8533509
741_a,740,*,32,*,*,*,United-States,Private,*,>50K,matthew,ryan,112,castley circuit,noaddresstwo,delacombe,2028,nsw,1788417
428_a,427,*,32,*,*,*,United-States,Private,*,<=50K,jordan,osboue,24,kalgoorlie crescent,noaddresstwo,carina heights,7015,vic,8293866
954_a,953,*,32,*,*,*,United-States,Private,*,<=50K,zane,yonug,9,dugdale street,the avillage glen,ihlton,6152,nt,4935910
1384_a,1383,*,32,White,*,*,United-States,Private,*,<=50K,mya,staffleu,81,annear place,noaddresstwo,hay south,2756,nostate,1434570
886_a,885,*,32,White,*,*,United-States,Private,*,<=50K,graceh,mcnauyhpon,21,chandlerstreet,moola,lockpyer,3150,qld,7261818
502_a,501,*,32,White,*,*,United-States,Private,*,<=50K,laklynn,mcgowan,1,jarvis place,noaddresstwo,drouin,6122,sa,8242613
380_a,379,Male,32,White,*,*,United-States,Non-Government,Nontechnical,<=50K,dante,isaacs,612,bellchambers crescent,avonlea,finley,2100,sa,4142670
98_a,97,Male,32,White,*,*,United-States,Non-Government,Nontechnical,>50K,soz,barnett,6,magenta sqjare,kapenkara,tamworth,4408,vic,1005680
1376_a,1375,Male,32,White,*,*,United-States,Non-Government,Nontechnical,>50K,aloyhsius,stratton,0,lunn plae,hillveiw,kingsley,3338,qld,5187939
1267_a,1266,*,32,White,spouse not present,Higher education,North America,*,*,<=50K,kayoa,rositano,9955,aspinall wtreet,noaddresstwo,minchihbury,2026,vic,1444007
473_a,472,*,32,White,spouse not present,Higher education,North America,*,*,<=50K,imogen,burrows,82,gruubun close,noaddresstow,loftus,6059,qdl,5728666
1450_a,1449,*,32,White,spouse not present,Higher education,North America,*,*,<=50K,reuben,mcilrath,14,burrinjuck crescent,noaddresstwo,blackbutt,6147,qld,6780154
393_a,392,*,32,White,*,*,United-States,*,*,>50K,emma,dunbar,5,mchugh street,terra dei,hornsby,2785,wa,2666609
1149_a,1148,*,32,White,*,*,United-States,*,*,<=50K,jioel,tayoor,2,maclean street,noaddresstwo,berriedale,6646,vic,8381469
1002_a,1001,*,32,White,*,*,United-States,*,*,<=50K,cob,foster,6,beaurepaire crescent,broughton park,marcooka,3004,nws,1507881
249_a,248,*,31-35,White,Married-civ-spouse,*,United-States,Non-Government,Technical,>50K,taylah,donohxoo,51,ellenborougvha treet,the mount,battery hill,4075,nostate,7789827
1240_a,1239,*,31-35,White,Married-civ-spouse,*,United-States,Non-Government,Technical,>50K,shannon,grieve,105,sharwood crescent,tambara,brunswick heads,2297,sa,1586494
1056_a,1055,*,31-35,White,Married-civ-spouse,*,United-States,Non-Government,Technical,>50K,qnogivenname,koe,15,dexter street,community place,burwoodo,6101,qld,5982775
217_a,216,*,33,*,*,*,United-States,Private,Technical,<=50K,benhain,leach,45,hendersontstreet,hillyview,highgate,2221,nostate,7490982
660_a,659,*,33,*,*,*,United-States,Private,Technical,<=50K,ethan,nosurname,6,gibsocnmcirhuit freda,noaddresstwo,nimmitabel,4014,qld,9279761
248_a,247,*,33,*,*,*,United-States,Private,Technical,<=50K,hayley,fergusson,82,bolger place,brindabella,burpengary,2060,sa,4303883
588_a,587,Male,33,White,*,*,United-States,*,*,>50K,olivia,hughes,22,delaney court,parry street,cabramatta,4122,qld,7702121
882_a,881,Male,33,White,*,*,United-States,*,*,<=50K,nathan,bray,4,finlayson place,summer place,benarkin,4610,vic,9097432
404_a,403,Male,33,White,*,*,United-States,*,*,>50K,nicole,ockerby,5,mcconnel crescent,lawarra homestead,paradise,2440,nsw,1371422
1108_a,1107,Male,33,*,*,*,United-States,Private,*,<=50K,joel,rourkd,47,noaddressone,noaddresstwo,glen alpane,6000,nsw,3675974
1405_a,1404,Male,33,*,*,*,United-States,Private,*,<=50K,kyle,collj ns,27,fulton street,noaddresstwo,toorak,2221,vkx,7025840
664_a,663,Male,33,*,*,*,United-States,Private,*,<=50K,brandon,wallzce,93,noaddressone,wyamah,east maitland,6201,vic,1554025
445_a,444,Male,33,White,*,*,*,Private,*,<=50K,lucaa,carlroxn,8,circuit maccalluk,noaddresstwo,rhdo,2049,nostate,8968690
1249_a,1248,Male,33,White,*,*,*,Private,*,<=50K,natalia,zdravevski,369,noaddressone,noaddresstwo,hmas cerberus western pt,4370,nsg,6550841
1071_a,1070,Male,33,White,*,*,*,Private,*,>50K,rebecca,mitchener,2,illawarra court,parkway centre,isabella plains,3156,qld,4109525
883_a,882,*,33,White,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K,tess,pycroft,169,pennefather street,noaddresstwo,ballina,2170,nsw,7316380
