index,ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
803_b,2102,*,27,*,*,Undergraduate,*,*,*,<=50K,hkyle,sargisonp,306,osmand street,clorado station,st ives,4102,vic,9997818
1134_b,2433,*,27,*,*,Undergraduate,*,*,*,<=50K,joshua,carnbaai,5,bindel street,noaddresstwo,aberdeen,3150,wa,2959953
556_b,1855,*,27,White,Never-married,*,North America,*,*,<=50K,connor,miller,23,charltom dqescent,pioneer x oodge,chirnside park,2259,nsw,3306674
471_b,1770,*,27,White,Never-married,*,North America,*,*,<=50K,michael,nosurname,526,gidjajopace,noaddresstwo,clydebank,2605,wa,8109905
199_b,1498,*,27,White,Never-married,*,North America,*,*,<=50K,rosie,lightowler,6,wanganeen avenue,noaddresstwo,frenchs forest,4505,qld,4779015
1483_b,2782,*,28,White,*,*,United-States,*,*,<=50K,bradley,munnings,69,robert campbell road,noaddresstwo,victoria point,5039,nt,6329452
1070_b,2369,*,28,White,*,*,United-States,*,*,<=50K,alexandra,shelley,2,angas street,alawah,quakers hill,2770,vic,6521752
1200_b,2499,*,28,White,*,*,United-States,*,*,>50K,michael,longmure,3,bamford street,noaddresstwo,churchill,7361,nostate,9938146
75_b,1374,Male,28,*,Married-civ-spouse,*,United-States,Non-Government,*,>50K,bailey,perry,41,noaddressone,maytom cottage,balwyn north,2560,nsw,8377922
1469_b,2768,Male,28,*,Married-civ-spouse,*,United-States,Non-Government,*,>50K,harrf,griffths,0,hammer pplace,glen lossie,ulverstone,2020,sa,1328183
352_b,1651,Male,28,*,Married-civ-spouse,*,United-States,Non-Government,*,<=50K,smophie,higginson,54,barnett close,noaddresstwo,kings lagnley,2747,nostate,9906965
320_b,1619,*,28,*,spouse not present,High School,*,*,*,<=50K,jcakson,rown,7,brigalow street,noaddresstwo,sydney,2630,vc,9989017
659_b,1958,*,28,*,spouse not present,High School,*,*,*,<=50K,ella,john,11,gorrie close,fernlands,laidley,2222,qld,4741766
513_b,1812,*,28,*,spouse not present,High School,*,*,*,<=50K,madelyn,white,1,rumbelow court,noaddresstwo,muswellbrook,2486,nsw,2925076
1307_b,2606,*,28,White,*,*,United-States,Private,*,<=50K,annabelle,robson,27,noaddressone,noaddresstwo,chelsea heights,2462,vic,4931871
355_b,1654,*,28,White,*,*,United-States,Private,*,<=50K,balke,petterwod,16,harrison street,noaddressto,dolls point,3144,tas,7981156
1441_b,2740,*,28,White,*,*,United-States,Private,*,<=50K,william,twgden,26,ramsay place,noaddresstwo,wagaratta,2650,nws,8691448
510_b,1809,*,28,*,Never-married,Bachelors,United-States,*,Other,<=50K,andrew,kuchlmayr,36,cromwell circuit,noaddresstwo,abbotsbury,4300,sa,4102363
1403_b,2702,*,28,*,Never-married,Bachelors,United-States,*,Other,<=50K,emiily,macdonald,5,rischbieth crescent,kerrabee,nosuburb,2747,nsw,9797017
1390_b,2689,*,28,*,Never-married,Bachelors,United-States,*,Other,<=50K,heather,sullivan,33,bursaria street,noaddresstwo,yowie bay,2287,wa,6913635
157_b,1456,Male,28,White,*,*,North America,*,*,<=50K,lauren,clifford,217,drive springvale,noaddresstwo,floreat,4051,qlk,7140730
725_b,2024,Male,28,White,*,*,North America,*,*,<=50K,sara-louise,keenan,135,ives court,noaddresstwo,prahran,4005,vic,5576515
19_b,1318,Male,28,White,*,*,North America,*,*,<=50K,megan,kramarczuk,2,star close,wollangambe,woodend,4670,vic,1447665
478_b,1777,Female,28,*,*,*,*,*,*,<=50K,phoenix,stephenson,455,leahy place,noaddresstwo,kogarah,4281,vic,8552958
52_b,1351,Female,28,*,*,*,*,*,*,<=50K,lizm,stirlign,74,kirkwood crescent,noaddresstwo,port willunga,2842,wa,1615883
1346_b,2645,Female,28,*,*,*,*,*,*,<=50K,megan,reid,16,honyong crescent,noaddresstwo,bayswater,3204,nsw,9609988
587_b,1886,*,28,*,*,*,United-States,Private,*,>50K,mfrase,fitzgerald,28,noaddressonef,nodadresstwo,st kilsg east,6057,nsw,9470524
679_b,1978,*,28,*,*,*,United-States,Private,*,<=50K,ryan,tayllmr,151,noaddressone,noaddrestwo,orrestfield,2783,qld,2284333
1373_b,2672,*,28,*,*,*,United-States,Private,*,<=50K,amy,reckagel,29,noaddressone,noaddresstwo,blackmran bay,4305,qld,9015163
203_b,1502,*,28,*,*,*,United-States,Private,*,<=50K,madeline,johnston,33,duncan street,wyambyn,west end,3922,qld,4723609
870_b,2169,*,28,*,*,*,United-States,Private,*,<=50K,isiah,vella,15,northbourne avnue,noaddresstwo,bulleen,2358,ivc,4155531
404_b,1703,*,28,White,*,*,United-States,Private,*,<=50K,julia,kent,0,lodder place,noaddresstwo,guildford,7260,nsw,9517131
1480_b,2779,*,28,White,*,*,United-States,Private,*,<=50K,deakin,coleman,43,wynn street,noaddresstwo,newcomb,3028,nsw,3962411
544_b,1843,*,28,White,*,*,United-States,Private,*,<=50K,jale,kellvy,50,brereton street,noaddresstwo,chajnan,3053,w,7583096
551_b,1850,*,28,*,*,*,United-States,*,*,<=50K,jadr,amttner,30,andersonzstreet,noaddresstwo,nsuburb,6018,vi,1487472
1128_b,2427,*,28,*,*,*,United-States,*,*,<=50K,ruby,smuth,18,noaddressone,noaddresstwo,psrk somerton,4300,act,4838655
465_b,1764,*,28,*,*,*,United-States,*,*,<=50K,emma,cant,28,groom yreet,heston,sandgate,5027,nostate,2464885
1334_b,2633,*,28,*,spouse not present,HS-grad,United-States,Private,Nontechnical,<=50K,daniel,herde,48,veal place,noaddresstwo,ewington,2565,tas,7633226
875_b,2174,*,28,*,spouse not present,HS-grad,United-States,Private,Nontechnical,<=50K,drew,roda,21,macgregor street,holmwood cottge,aigslea,6076,act,7708245
1321_b,2620,*,28,*,spouse not present,HS-grad,United-States,Private,Nontechnical,<=50K,sry,gzuest,54,agoni sclose,noaddresstwo,williamstown,2162,ivc,6986017
804_b,2103,*,29,*,*,Higher education,North America,*,*,<=50K,madeine,dare,0,sellwoof street,glnroyal,main qceh,1277,nsw,1264062
963_b,2262,*,29,*,*,Higher education,North America,*,*,<=50K,flint,harruqon,13,meagher place,ca brown vlge,st jafmes,2745,nostate,2850920
1450_b,2749,*,29,*,*,Higher education,North America,*,*,<=50K,william,costa,6,jindabyne street,noaddresstwo,shepparton,4159,nostate,8281997
978_b,2277,*,29,*,*,HS-grad,United-States,*,*,<=50K,anthony,barron,39,macgregor street,noaddresstwo,keppelsands,7320,nsv,9036574
953_b,2252,*,29,*,*,HS-grad,United-States,*,*,<=50K,yana,constableg,10,vesta place,church house,paoscoe vale,3124,sa,3770523
327_b,1626,*,29,*,*,HS-grad,United-States,*,*,<=50K,nogivenname,clarkk,23,quamby oace,bowood grove,prezton,2097,vix,8274744
1011_b,2310,*,29,White,Married-civ-spouse,Higher education,United-States,Private,*,>50K,paris,auld,18,saville close,noaddresstwo,croydon north,3204,wa,4634931
779_b,2078,*,29,White,Married-civ-spouse,Higher education,United-States,Private,*,>50K,damien,jaksln,0,limestone avenue,noaddresstwo,paradisevwtaers,3009,vic,1318663
1329_b,2628,*,29,White,Married-civ-spouse,Higher education,United-States,Private,*,<=50K,kalya,delanye,38,ballarat street,duck creek,cobden,2440,snw,4456750
494_b,1793,*,29,White,*,*,*,*,*,<=50K,harvey,alannah,26,goulburn fstreet,noaddresstwo,donctseq,4151,vic,9079000
1393_b,2692,*,29,White,*,*,*,*,*,>50K,giffin,nosurname,9,brand srert,aprt f201,roange,4350,nsw,8167008
141_b,1440,*,29,White,*,*,*,*,*,<=50K,kailey,sorre,53,milels street,jinaerk,nowra,6163,nws,3558017
1060_b,2359,*,29,White,*,*,*,*,*,<=50K,jhb,dew,7,james smity circuit,noaddresstwo,lismore,6018,nsw,4310069
511_b,1810,*,29,White,*,*,*,*,*,<=50K,claudia,gorter,27,farncomb place,noaddresstwo,st clair,6058,vic,3587054
530_b,1829,*,29,*,Never-married,*,United-States,*,*,<=50K,seamus,penery,28,greenvale street,rsl leisure living vlge,broulee,2039,qld,9849950
800_b,2099,*,29,*,Never-married,*,United-States,*,*,<=50K,dylan,mcintyre,39,pinkertohxcircuit,noaddresstwo,southzerth,6007,nsr,5185440
1340_b,2639,*,29,*,Never-married,*,United-States,*,*,<=50K,riey,lambe,558,bingham ctircuit,noaddresstwo,pucto,0188,vc,4805551
1445_b,2744,Male,29,White,*,*,United-States,Private,*,<=50K,trey,garrhem,15,berghpfe court,noaddresstwo,palm beach,3179,sa,6678140
287_b,1586,Male,29,White,*,*,United-States,Private,*,<=50K,marcus,nosurname,97,sherwoodkrcuit,noaddresstwo,greenfields,4605,wq,6408482
861_b,2160,Male,29,White,*,*,United-States,Private,*,>50K,samir,wellsmore,6,ross smith crescent,woombye gardens caravan park,leanyer,3074,nsw,3088098
928_b,2227,Male,29,*,*,High School,United-States,Non-Government,Other,<=50K,oliva,foresto,30,mcintosh street,clovellyq farm,coar,4655,nsl,4809513
405_b,1704,Male,29,*,*,High School,United-States,Non-Government,Other,<=50K,natalia,cook,3,taggerty street,noaddresstwo,victoria park,2820,qld,6151270
337_b,1636,Male,29,*,*,High School,United-States,Non-Government,Other,<=50K,daniel,dawkins,88,kerr placen,noaddresstpwo,penrith south,3084,ns,8833894
266_b,1565,*,29,*,*,*,*,*,Technical,<=50K,mitchell,bradburn,15,fidge street,golden oaks village,westminster,3189,qld,4620827
678_b,1977,*,29,*,*,*,*,*,Technical,<=50K,sarh,rus,2,ballumbir street,noaddresstwo,allenualeeast,2750,qld,4536746
1362_b,2661,*,29,*,*,*,*,*,Technical,<=50K,ebony,marks,386,crisp circuit,westfields lodge,browns plains,2077,nsw,8669903
152_b,1451,*,29,White,*,*,United-States,Private,*,<=50K,oliver,willersdorf,1,fellows street,noaddresstwo,chester hill,6798,sa,1465970
712_b,2011,*,29,White,*,*,United-States,Private,*,<=50K,latham,bomford,40,blamey crescent,flt 1,ulladulla,2260,sa,7468348
952_b,2251,*,29,White,*,*,United-States,Private,*,<=50K,chlow,waters,92,macalisterrvrrscent,noaddresstwo,rockhapton,4825,qld,4778141
1435_b,2734,*,26-30,*,spouse not present,*,*,*,*,<=50K,savannah,cock,14,ardine street,beaconsfield hms,north adealide,2037,ql,3831646
1376_b,2675,*,26-30,*,spouse not present,*,*,*,*,<=50K,caitly,nwes,70,kingsford smith drive,carinya,maced on,5400,sa,6955066
1303_b,2602,*,26-30,*,spouse not present,*,*,*,*,<=50K,nogivenname,youzf,5,mcclure street,noaddresstwo,east killara,4163,nsw,8019399
537_b,1836,*,30,White,*,*,North America,Non-Government,*,>50K,tahnee,mhaoney,13,etheridge street,alderhot,mountain river,2641,nosotate,4309994
1330_b,2629,*,30,White,*,*,North America,Non-Government,*,<=50K,jackson,mcclurmg,68,poce nulson,noaddresstwo,maroochydore,3730,qld,1267250
114_b,1413,*,30,White,*,*,North America,Non-Government,*,<=50K,corie,cotton,155,tompson street,noaddresstwo,port lincoln,5608,nostate,7185727
90_b,1389,*,30,White,*,*,North America,Non-Government,*,>50K,sophie,turnbull,650,boulton close,mowll village,tura beach,6023,wa,4936014
976_b,2275,*,30,White,*,*,North America,Non-Government,*,>50K,samuel,kilmore,11,macalister crescent,noaddresstwo,port macquarie,2232,nsw,1587976
472_b,1771,*,30,White,spouse not present,Undergraduate,United-States,Private,*,>50K,tomy,golder,11,gleadow street,tiverton,craigmore,2287,nsw,5152546
473_b,1772,*,30,White,spouse not present,Undergraduate,United-States,Private,*,<=50K,paris,provis,40,slight place,noaddresstwo,cheltenham,2257,wa,9663105
428_b,1727,*,30,White,spouse not present,Undergraduate,United-States,Private,*,<=50K,ruby,mapu,2,crofts drsecent,tanamara,bakepell,2580,vic,6352447
345_b,1644,Male,30,White,Married-civ-spouse,High School,*,*,*,<=50K,jacyxnva,thompuwon,3,muirclose,bundabeg specialist centre,morwln,4850,lqd,3247820
717_b,2016,Male,30,White,Married-civ-spouse,High School,*,*,*,<=50K,dylan,crnwh,46,keverstone circuit,fern hills south,coogee,7250,vic,2682091
518_b,1817,Male,30,White,Married-civ-spouse,High School,*,*,*,<=50K,jess,seely,0,street mcdermoty,noaddresstwo,enoggeea,3850,vic,9706216
213_b,1512,*,30,White,*,*,United-States,Private,*,<=50K,luxaa,leitxl,6,strong place,noaddresstwo,reservoir,2006,vic,2097906
1278_b,2577,*,30,White,*,*,United-States,Private,*,<=50K,conno,hickman,27,learmonth drive,noaddresstwo,cremore,5159,ic,1698769
641_b,1940,*,30,White,*,*,United-States,Private,*,>50K,joshua,kendrick,100,torrens street,air force memorial est,labrador,6017,wa,1824696
168_b,1467,Male,30,White,Married-civ-spouse,*,United-States,Private,*,<=50K,tuscany,barber,15,blackman crescent,avondael,gypmie,2540,xact,5896242
1380_b,2679,Male,30,White,Married-civ-spouse,*,United-States,Private,*,>50K,hrariet,swann,55,griffiths street,noaddesstwo,nailsorth,2905,nostate,2433604
1331_b,2630,Male,30,White,Married-civ-spouse,*,United-States,Private,*,<=50K,matthew,pattinson,29,maclean street,noaddresstwo,klemzig,2628,qld,4172345
101_b,1400,*,30,White,*,Undergraduate,United-States,*,Nontechnical,<=50K,nathan,juers,5,john cleland crescent,emohruo,ainslie,2747,wa,2148012
1201_b,2500,*,30,White,*,Undergraduate,United-States,*,Nontechnical,>50K,braypen,cooae,11,belfield crescent,noaddresstwo,nosuburb,2155,qll,2117834
1256_b,2555,*,30,White,*,Undergraduate,United-States,*,Nontechnical,<=50K,ajf,jonepggs,10,maranboy street,noaddrsestwo,armadale,1319,qld,5706878
498_b,1797,Male,30,*,*,*,United-States,Private,*,<=50K,tjyler,allen,31,o'connell streetx,lansdowne,redbabnk plains,2148,nostate,5021265
557_b,1856,Male,30,*,*,*,United-States,Private,*,<=50K,christian,edwards,0,michie street,noaddresstwo,north sydney,0870,nsw,3902800
66_b,1365,Male,30,*,*,*,United-States,Private,*,<=50K,sarah,pearce,11,walker crescent,noaddresstwo,caulfield north,2904,qld,6481846
898_b,2197,Male,30,White,spouse present,HS-grad,North America,*,*,>50K,emiily,thomson,2,fraenkel street,noaddresstwo,sarina,3111,sa,5847055
1217_b,2516,Male,30,White,spouse present,HS-grad,North America,*,*,<=50K,mitcehll,price,26,burkittqtsreet,noaddresstwo,gorokan,3885,hdw,3940000
1487_b,2786,Male,30,White,spouse present,HS-grad,North America,*,*,<=50K,arabella,jojes,13,burkitf ahqtreet,berrybank farm,rockhampton,3195,vic,7904760
42_b,1341,*,30,White,*,Undergraduate,United-States,Private,*,>50K,lachlafn,toch,11,matina street,carinthia,colyton,4035,qlcd,7349828
680_b,1979,*,30,White,*,Undergraduate,United-States,Private,*,<=50K,tagia,d'aloia,4,fitchett street,leithpark,timmgring,4660,vp,5584527
824_b,2123,*,30,White,*,Undergraduate,United-States,Private,*,>50K,jorje,paraschos,913,street pearsom,noaddresstwo,bendigo,3178,nsw,7970341
747_b,2046,*,30,White,*,*,United-States,Private,Adm-clerical,<=50K,gus,robertson,9,giles street,noaddresstwo,wagga wagga,2913,wa,9800811
299_b,1598,*,30,White,*,*,United-States,Private,Adm-clerical,>50K,archel,hicks,7,beddomet place,noaddrebsstwo,maroubra,5117,nsw,3706867
391_b,1690,*,30,White,*,*,United-States,Private,Adm-clerical,<=50K,coner,miltler,23,charlton crescent,pioneer lodge,chirnside park,2259,nsw,3306647
594_b,1893,*,30,*,*,*,United-States,*,*,<=50K,benjamin,wmy,40,monaro cdvscent,noaddresstwo,stratgmore,5252,vi,1673566
635_b,1934,*,30,*,*,*,United-States,*,*,<=50K,schkirra,mitchell,29,verbrugghen street,noaddresstwo,winchelsea,4350,vic,7964607
533_b,1832,*,30,*,*,*,United-States,*,*,<=50K,thomas,brauer,9,mckenna street,roseville,wagga wagga,2546,vic,7402092
728_b,2027,*,31,*,*,High School,North America,Private,*,<=50K,tiarna,duffy,2,traill place,jilakin flat,ballajura,2166,qld,3158780
421_b,1720,*,31,*,*,High School,North America,Private,*,<=50K,taylor,jardv,21,payneg place,noaddresstwo,mountain creek,4865,qld,5983646
65_b,1364,*,31,*,*,High School,North America,Private,*,<=50K,christian,owen,14,macfarland crescent,kenyu property,toowoomba,2350,vic,3650053
1456_b,2755,Male,31,*,Married-civ-spouse,*,*,*,*,<=50K,olivia,alker,5,tephen street,riverlea,whitfield,3070,tsa,6879718
349_b,1648,Male,31,*,Married-civ-spouse,*,*,*,*,<=50K,lewis,o'neill,3,swanson street,noaddresstwo,wagga wagga,2010,qld,5437728
1095_b,2394,Male,31,*,Married-civ-spouse,*,*,*,*,<=50K,mitchell,lawrence,7,angophora street,mary noel hostel,chelsea heights,4034,qld,1193980
1001_b,2300,Male,31,White,*,*,United-States,Non-Government,Nontechnical,<=50K,lauren,lloyd,38,sternberg crescent,mill park,emerald,6155,nsw,3264390
375_b,1674,Male,31,White,*,*,United-States,Non-Government,Nontechnical,<=50K,alyshz,hilk,2272,collingridge street,noaddresstwo,mitcham,3134,njq,8971406
1101_b,2400,Male,31,White,*,*,United-States,Non-Government,Nontechnical,>50K,danielle,grosse,4,chubb street,noaddresstwo,sydney,2217,nsw,1641464
422_b,1721,Male,31,*,*,Higher education,United-States,Private,*,>50K,kate,smith,148,erldunda circuit,nestledown,taringa,3377,qld,4816723
1008_b,2307,Male,31,*,*,Higher education,United-States,Private,*,>50K,maconal,hasenauer,58,carrodus street,bishop street,bankstown,2287,nsw,2910601
784_b,2083,Male,31,*,*,Higher education,United-States,Private,*,<=50K,jasmine,nosurname,4,blumentbial place,dockside town square,young,5032,nsw,8556829
527_b,1826,*,31,*,*,*,United-States,Private,*,<=50K,madeleine,solloawy,6,wangafs sryeet,occar,hawthor east,3888,sa,5377782
1252_b,2551,*,31,*,*,*,United-States,Private,*,<=50K,alexander,hall,649,southern cross drive,noaddresstwo,forest hill,6018,nostate,8717529
2_b,1301,*,31,*,*,*,United-States,Private,*,>50K,lily,williams,371,lunn ece,noaddresstwo,dulwich hill,4142,wa,6189336
1136_b,2435,*,31,*,*,*,United-States,Private,*,<=50K,kaysey,daff,78,dumas street,the peppers,rappville,2541,qld,8101255
191_b,1490,*,31,*,*,*,United-States,Private,*,<=50K,hugo,colean,17,bromley street,noaddresstwvo,wooree,2090,nmostate,5869847
553_b,1852,*,31,*,*,Higher education,United-States,*,*,<=50K,max,davies,36,pimpampa close,air forkce memorial est,ooks hill,2112,nws,6887176
950_b,2249,*,31,*,*,Higher education,United-States,*,*,<=50K,joel,zuvela,10,handasyde street,parklands est,nosuburb,3551,nsw,2572039
941_b,2240,*,31,*,*,Higher education,United-States,*,*,<=50K,cooper,stekelenburg,197,maitland street,tuna tower,north ward,3315,sa,9720219
867_b,2166,*,31,White,*,Higher education,United-States,Non-Government,*,>50K,james,webb,5,pennington crescent,noaddresstwo,berowra,4504,vic,6468927
964_b,2263,*,31,White,*,Higher education,United-States,Non-Government,*,<=50K,william,johnstone,7,beach place,hillas farm,noosa heads,2428,qld,7696978
1368_b,2667,*,31,White,*,Higher education,United-States,Non-Government,*,<=50K,nicole,lalli,12,beasley street,noaddresstwo,bayswater north,2077,nsw,6544721
745_b,2044,*,31,*,*,High School,United-States,Private,Other,<=50K,nicholas,ting,11,wagga street,noaddresstwo,wyong,3141,nt,8740845
1485_b,2784,*,31,*,*,High School,United-States,Private,Other,<=50K,jade,wlwcf,22,ell aclose,noaddreskstwo,gleeg,4221,nsw,1735871
1089_b,2388,*,31,*,*,High School,United-States,Private,Other,<=50K,nogivenname,bonner,38,arthur vicle,king pines,blacktown,3136,qld,1685814
450_b,1749,Male,31,*,*,HS-grad,North America,Private,Other,<=50K,abbey,sommers,0,kauper street,noaddresstwo,nosuburb,6401,nostate,7615521
802_b,2101,Male,31,*,*,HS-grad,North America,Private,Other,>50K,jordan,humphris,511,marshall street,noaddresstwo,trevallyn,3071,nsw,1339671
1244_b,2543,Male,31,*,*,HS-grad,North America,Private,Other,<=50K,nathzn,jurs,5,john cleland crescent,noaddresstwo,ainslie,2721,wa,2148012
1408_b,2707,*,31,White,*,*,North America,*,*,<=50K,holly,field,17,wade sreet,waminda hoste,goomburra,6162,sw,6383609
624_b,1923,*,31,White,*,*,North America,*,*,>50K,delaney,ku,0,willcock place,noaddresstwo,salisbury downs,2229,vic,4878982
1406_b,2705,*,31,White,*,*,North America,*,*,<=50K,braedon,marcopoulos,3,noaddressone,noaddresstwo,kallangur,2325,sa,3678653
331_b,1630,*,31,White,*,High School,United-States,Private,*,<=50K,chlohe,pakrer,24,yiman street,royal garden,narara,2533,nostante,5402660
280_b,1579,*,31,White,*,High School,United-States,Private,*,<=50K,nogivenname,lobban,213,wettenhall circuit,noaddresstwo,riverwood,2000,wa,3264778
661_b,1960,*,31,White,*,High School,United-States,Private,*,<=50K,wilson,worsley,99,goble srteet,noaddressbtwo,kilmore east,4054,tnsw,8927405
1343_b,2642,*,31,White,*,*,United-States,Private,*,<=50K,nogivenname,nosurname,96,sherwood circuit,noaddresstwo,greenfields,4605,wfsb,6408482
816_b,2115,*,31,White,*,*,United-States,Private,*,<=50K,jack,rendellt,12,wattle spreet,noaddresstwo,toowoomba,2750,vic,3485485
1288_b,2587,*,31,White,*,*,United-States,Private,*,<=50K,william,dearing,11,cade place,noaddresstwo,happy valley,2323,sa,5144931
677_b,1976,*,31,*,spouse not present,Higher education,United-States,*,*,<=50K,hayden,scott,31,noaddressone,shepparton private hospital,waverley,3044,qld,7160361
832_b,2131,*,31,*,spouse not present,Higher education,United-States,*,*,<=50K,ele,hay,0,wargilapjace,noaddresstwo,umina beach,3121,vic,8823633
555_b,1854,*,31,*,spouse not present,Higher education,United-States,*,*,<=50K,nicholas,milochis,54,wattle street,noaddresstwo,colyton,4036,sa,3249601
274_b,1573,*,31,*,*,*,United-States,Private,*,<=50K,joshua,martin,8,fossey street,noaddresstwo,unley,2850,nsw,4232629
3_b,1302,*,31,*,*,*,United-States,Private,*,>50K,daniella,jeffery,14,fossey street,noaddresstwo,wandi,7008,wa,9187905
1155_b,2454,*,31,*,*,*,United-States,Private,*,<=50K,cambell,phillips,28,agnew street,noaddresstwo,seaford,2026,wa,8467087
1345_b,2644,Male,31,White,Never-married,*,United-States,Private,*,<=50K,lara,schulze,39,theodore street,ave maria,lake heights,2009,nsw,4846309
1499_b,2798,Male,31,White,Never-married,*,United-States,Private,*,<=50K,mai,quattrogchi,17,coranderrfystreet,noaddresstwo,clayton,6021,nostate,4518222
339_b,1638,Male,31,White,Never-married,*,United-States,Private,*,<=50K,lara,cole,4760,woolner circuit,noaddresstwo,collie,7310,vic,2836710
1405_b,2704,Male,31-35,*,*,*,United-States,Private,*,<=50K,fraser,fitzgetld,72,noaddressone,noaddresstwo,st kilda east,6056,nsw,9475014
1084_b,2383,Male,31-35,*,*,*,United-States,Private,*,<=50K,mgan,reie,16,honyong crescent,noaddresstwo,bayswater,3201,nsw,9609088
289_b,1588,Male,31-35,*,*,*,United-States,Private,*,<=50K,matilda,brooks,18,northbourne avenue,kurragong lodge,five dock,3950,vic,8143040
945_b,2244,*,32,White,*,*,United-States,*,*,<=50K,pacsale,maidmentb,5,bellingham crescent,suzanne courte,mount lawley,6151,sa,9208349
1241_b,2540,*,32,White,*,*,United-States,*,*,<=50K,charkie,nosurname,4,mathrwc place,noaddresstwo,queanbeyan,2184,nsw,2900451
1202_b,2501,*,32,White,*,*,United-States,*,*,<=50K,brooke,mourant,2,kiewa street,macarthur place,hobart,4871,nsw,5489606
788_b,2087,*,32,*,*,*,United-States,*,Other,<=50K,jaco,margetts,122,gurrang avenue,noaddresstwo,lieveool,2350,vi,9755350
926_b,2225,*,32,*,*,*,United-States,*,Other,<=50K,ruby,mau,19,crofts crescent,tiwimedical centre,bakewell,2850,vic,6352447
1127_b,2426,*,32,*,*,*,United-States,*,Other,<=50K,john-paul,wwlsk,4341,moorhousr treet,noaddresstwo,new norfolk,2211,nostate,8236408
1289_b,2588,Male,32,White,Married-civ-spouse,*,United-States,*,Nontechnical,<=50K,joel,lavror,28,macneiyl place,noaddresstwo,nosuburb,3106,vic,1420383
1209_b,2508,Male,32,White,Married-civ-spouse,*,United-States,*,Nontechnical,>50K,apri,wynbeogne,905,kirwan dircuit,torbin ill,cibser,2250,nsw,6520102
1065_b,2364,Male,32,White,Married-civ-spouse,*,United-States,*,Nontechnical,>50K,claire,azzollini,53,irvine street,noaddresstwo,urana,4207,sa,2306138
401_b,1700,*,32,White,*,*,North America,Non-Government,*,>50K,johua,carnwsai,5,bindel street,noaddresstwo,abedee,3150,wa,2952963
1114_b,2413,*,32,White,*,*,North America,Non-Government,*,>50K,peta,clark,18,noaddressone,greysteins,hurstville,4212,wa,8726221
362_b,1661,*,32,White,*,*,North America,Non-Government,*,<=50K,thomas,langford,20,noaddressone,shasti,forbes,2290,vic,1223143
693_b,1992,*,32,White,*,*,North America,Non-Government,*,<=50K,jessica,keuxx,13,eddy crescent,stumphill,gladstone,5929,qld,9980884
603_b,1902,*,32,White,*,*,North America,Non-Government,*,<=50K,lewis,jones,1,hodgson crescent,noaddresstwo,mannering park,3184,wa,3846854
848_b,2147,*,32,White,spouse not present,*,United-States,Private,*,<=50K,kayla,greenwood,50,tallara parkway,hazel grove,belmore,5019,qld,2471217
76_b,1375,*,32,White,spouse not present,*,United-States,Private,*,>50K,aloysius,stratton,0,lunn place,hillview,kingsley,3338,qld,5187939
468_b,1767,*,32,White,spouse not present,*,United-States,Private,*,<=50K,calum,pendergast,197,wolstenholme street,noaddresstwo,dalinghurst,4007,sa,4624652
980_b,2279,*,32,*,spouse not present,*,United-States,*,*,<=50K,alicia,schulz,5,clem hill street,berkeley retirement vlge,kootingal,2284,nsw,2731522
907_b,2206,*,32,*,spouse not present,*,United-States,*,*,<=50K,lily,carnes,17,favell place,lavers hill,singleton,3282,qld,4368640
506_b,1805,*,32,*,spouse not present,*,United-States,*,*,<=50K,noivenname,hatr,16,baines place,noaddresstwo,essenodn,2223,vic,9237735
185_b,1484,Male,32,White,*,*,United-States,*,*,<=50K,megan,plahl,51,shenton crescent,wynyard,cowes,4207,vic,7163287
150_b,1449,Male,32,White,*,*,United-States,*,*,<=50K,reuben,mcilrath,14,burrinjuck crescent,noaddresstwo,blackbutt,6147,qld,6780154
70_b,1369,Male,32,White,*,*,United-States,*,*,<=50K,samantha,marshall,24,burrinjuck crescent,noaddresstwo,beaufort,3226,nostate,6422954
242_b,1541,Male,32,White,*,*,United-States,*,Other,<=50K,hugo,hodgman,6,larcombe crescent,guy house,alicespings,2404,sa,5748905
16_b,1315,Male,32,White,*,*,United-States,*,Other,>50K,blake,hough,6,mctaggart cescent,dantrine geights,sheppagrton,3221,nostate,1676760
423_b,1722,Male,32,White,*,*,United-States,*,Other,<=50K,calvin,wrght,44,la perouse street,burnbraeb,st kilda east,2759,lqd,6272004
324_b,1623,Male,32,White,*,*,United-States,Private,*,<=50K,ethan,you jg,16,freda gibsanncircuit,noaddresstwo,nimmitsbel,4014,qld,9279761
305_b,1604,Male,32,White,*,*,United-States,Private,*,<=50K,emma,harrison,55,hansen circuit,noaddresstwo,tweed heads,5085,nostate,3385305
718_b,2017,Male,32,White,*,*,United-States,Private,*,<=50K,matthew,greig,33,arkana street,noaddresstwo,gloucester,4034,nostate,6770968
84_b,1383,Male,32,White,*,*,United-States,*,*,<=50K,mya,staffleu,81,annear place,noaddresstwo,hay south,2756,nostate,1434570
570_b,1869,Male,32,White,*,*,United-States,*,*,<=50K,bailey,johnston,32,sumner place,noaddresstwo,hatton vale,4310,wa,5468334
1_b,1300,Male,32,White,*,*,United-States,*,*,<=50K,koge,taechoa,40431,howe crescent,bellfield station,elizabeth bay,3672,nsw,3827393
