index,ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
890_b,5389,Male,59,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,lkas,young,51,bridge street,noaddersstwo,bamlain,4606,nsw,7504376
891_b,5390,Male,41,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Machine-op-inspct,>50K,caitln,richark son,14,furphy place,noaddresstwo,halls gap,3130,sa,4452541
892_b,5391,Male,36,White,Never-married,Masters,United-States,Self-emp-not-inc,Sales,>50K,stephanie,halls,15,booroondara street,henry kendall village,bellbowrie,7019,qld,1921696
893_b,5392,Male,37,White,Married-civ-spouse,1st-4th,Mexico,Private,Farming-fishing,<=50K,alessandria,sheehan,9,ebden street,noaddresstwo,mundijong,3046,vic,9198368
894_b,5393,Male,28,Amer-Indian-Eskimo,Never-married,HS-grad,United-States,Private,Other-service,<=50K,liam,tsacvs,86,hewlett court,noaddresstwo,happy gialley,0523,nostate,9850172
895_b,5394,Male,19,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,nogivenname,robson,37,nicholas street,noaddresstwo,pine mountain,2234,vic,6158309
896_b,5395,Male,28,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,alessausdria,sheehan,7,ebden street,noaddresstwo,mundijzong,3046,vic,9198368
897_b,5396,Male,62,Black,Married-civ-spouse,10th,United-States,Private,Machine-op-inspct,<=50K,matilda,white,32,jandamarra street,noaddresstwo,green point,2340,vic,5633253
898_b,5397,Male,36,White,Married-civ-spouse,Masters,United-States,Private,Sales,>50K,william,dyer,105,lambrigg street,noaddresstwo,gosford,4000,wa,7036528
899_b,5398,Male,58,White,Never-married,10th,Greece,Self-emp-not-inc,Craft-repair,<=50K,tegan,teakle,2,bryant place,noaddresstwo,the gap,2500,qld,4674383
900_b,5399,Male,42,White,Divorced,HS-grad,United-States,Self-emp-inc,Sales,<=50K,jayden,cressman,1,embling street,noaddresstwo,black rock,4107,qld,6007693
901_b,5400,Male,43,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Craft-repair,<=50K,liam,inglis,44,bangalay crescent,angulong apartments,bexley,2229,nsw,1729629
902_b,5401,Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,danjel,pllr,11,crozierkcejrcuit,noaddresstwo,coolbellup,2229,nsw,1819136
903_b,5402,Male,32,White,Never-married,HS-grad,United-States,State-gov,Exec-managerial,<=50K,ben,noonan,25,moore street,noaddresstwo,brookfield,5211,sa,3550170
904_b,5403,Male,64,White,Never-married,9th,United-States,Local-gov,Adm-clerical,<=50K,oscar,scherer,184,shepherdson place,noaddresstwo,airport west,2312,nsw,4786343
905_b,5404,Female,39,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,james,dawson,5,wardill close,noaddresstwo,tugun,2484,qld,2634437
906_b,5405,Female,26,Black,Never-married,Bachelors,United-States,Private,Sales,<=50K,james,costello,30,duggan street,kangaroo camp,lakewood,2251,qld,8726530
907_b,5406,Male,19,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,joshua,neal,5,gye place,lesaileen,lavington,2430,vic,1146205
908_b,5407,Female,21,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,sophie,scott,278,langdon alvenue,noaddresstwoo,regntville,2132,nsw,9476715
909_b,5408,Female,32,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,racheln,jeffs,35,mcgee place,harrow clear,ringwood,3128,sa,1113191
910_b,5409,Male,30,White,Married-civ-spouse,Assoc-acdm,United-States,Local-gov,Protective-serv,<=50K,nogivenname,ybotle,17,forwoodbs treet,noaddresstow,blacktwon,5018,nsw,8378558
911_b,5410,Female,26,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,terevr,kavanagh,3,gilbert street,noaddresstwo,hillbnk,3034,vic,2416758
912_b,5411,Female,20,Asian-Pac-Islander,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,shenae,mills,1,daley road,koree,carina,3144,nsw,2142769
913_b,5412,Male,19,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K,tiahana,nosurname,3,troughton street,noaddresstwo,morayfield,7250,nsw,4998592
914_b,5413,Male,33,White,Married-civ-spouse,Bachelors,United-States,Federal-gov,Adm-clerical,>50K,zach,pastro,34,hansel place,noaddresstwo,doncaster east,2320,qld,6313655
915_b,5414,Male,23,White,Married-civ-spouse,Some-college,El-Salvador,Private,Craft-repair,<=50K,nicholas,nosurname,0,callemonda rise,noaddresstwo,bayswater north,2164,nsw,3141047
916_b,5415,Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,adam,press,25,sharwood crescent,john james medical centre,hillside,4802,vic,5758177
917_b,5416,Female,42,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,benjamin,nosurname,12,lumholtz place,noaddresstwo,page,6059,nsw,9983965
918_b,5417,Male,30,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K,douglas,matthew,18,hodgson crescent,noaddresstwo,brighton north,5290,nsrh,2302855
919_b,5418,Female,63,Asian-Pac-Islander,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,wade,borowicz,25,john cleland crescent,noaddresstwo,gawler,2298,vic,1032283
920_b,5419,Male,34,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,ertin,mtahewson,21,schow plcae,reynolds court,forster,2567,nsw,2241888
921_b,5420,Male,60,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,patrick,smith,10,shepherdhon place,national house,kalkie,3838,nsw,7394463
922_b,5421,Male,48,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,john,bowerman,49,kauper street,picadilly,bass hill,3250,nostate,3800340
923_b,5422,Male,25,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,jcaqueline,nosurname,1,rhan rivett crescent,amp biulding,brovinia,4218,vic,1089012
924_b,5423,Female,27,Black,Married-civ-spouse,Assoc-voc,United-States,Private,Adm-clerical,<=50K,dominic,fensom,283,cooling place,noaddresstwo,rawsonville,6167,vic,4578173
925_b,5424,Male,55,White,Divorced,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K,john,besfryy,1,coombs pvlace,nzoaddresstwo,wollongong korth,4305,sa,2642978
926_b,5425,Female,32,Black,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,isablla,wra,1,monkman dareet,noaddresstwo,new farm,2430,qlf,3914524
927_b,5426,Male,22,White,Never-married,Some-college,Greece,Private,Adm-clerical,<=50K,nataliel,tostevin,2,ubllock circuit,noaddresstwo,griffoith,4809,nostate,6938305
928_b,5427,Male,25,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K,oliver,yeomans,29,banner street,noaddresstwo,kunda park,4272,qld,4302003
929_b,5428,Female,18,White,Never-married,11th,United-States,Private,Other-service,<=50K,michael,nicholas,9,cararfsoe,dandry station,balmain,3220,qld,5085294
930_b,5429,Female,24,White,Married-civ-spouse,Some-college,United-States,Local-gov,Adm-clerical,<=50K,isabella,kurylenko,4,noaddressone,noaddresstwo,nosuburb,4216,nsw,9643031
931_b,5430,Female,29,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,hayley,grey,24,lee-steere crescent,house b,melbourne,3153,nsw,7320413
932_b,5431,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,liam,humby,10,james street,noaddresstwo,noble park,2800,nsw,1058980
933_b,5432,Male,33,White,Married-civ-spouse,Masters,United-States,Self-emp-inc,Craft-repair,<=50K,lucas,nosurname,183,collingd streeht,noadresstwo,heathkont,6155,qdl,2886168
934_b,5433,Female,57,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,>50K,madeline,hudson,61,ibis street,noaddresstwo,attadale,7140,qld,3400086
935_b,5434,Female,22,White,Separated,10th,United-States,Private,Other-service,<=50K,tayler,martn,28,william webb drive,noaddressstwo,wantirna south,3104,nsw,6015218
936_b,5435,Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,zachary,doran,0,longford street,noaddresstwo,braybrook,3805,nsw,5540715
937_b,5436,Male,42,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,vanssa,haddim,8,calvary acmpus,ovens steret,cremorme,2535,nsw,5210081
938_b,5437,Male,43,White,Separated,Bachelors,United-States,Private,Prof-specialty,<=50K,mikayla,evans,354,bonney street,west park,mount warren park,4556,vic,1698332
939_b,5438,Male,57,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Tech-support,>50K,emiily,pellegrino,168,moynihan street,coomaloo,athelstone,3153,qld,6175513
940_b,5439,Male,42,White,Divorced,Masters,United-States,Private,Prof-specialty,<=50K,joel,kipping,17,bandjalong crescent,noaddresstwo,brighton north,2065,nsw,5242058
941_b,5440,Male,22,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K,amber,schluter,172,levey place,karalee,rydalmere,6059,vic,3169514
942_b,5441,Male,42,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,>50K,cooper,hickmott,32,derrington crescent,noaddresstwo,southport,4069,sa,8983517
943_b,5442,Male,39,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,deakin,duffy,44,ellerston avenue,noaddresstwo,kuluin,2615,nsw,5311146
944_b,5443,Female,41,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,>50K,alexander,fleetwood,861,sternbergrlescent,noaddresstwo,nosuburb,4753,tas,4166604
945_b,5444,Male,20,Black,Never-married,HS-grad,United-States,Local-gov,Handlers-cleaners,<=50K,amy,watson,84,hooley place,archer park,mount morgan,3186,tas,2209067
946_b,5445,Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,koben,rutherford,3,ella close,noaddresstwo,airport west,4870,sa,4130963
947_b,5446,Female,44,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,stewvart,benjamun,14,bnnelong crescent,grassey mountain,eden ulol,2602,snw,2371422
948_b,5447,Female,29,Black,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,shelbey,cunningham,45,perry drive,myrtle farm,toowoomba,2259,sa,1775454
949_b,5448,Female,52,White,Married-spouse-absent,Some-college,United-States,Private,Adm-clerical,>50K,zachwry,couznr,175,noaddressone,noaddresstwo,wingham,2844,nsw,5084081
950_b,5449,Male,71,White,Widowed,Some-college,United-States,Private,Sales,>50K,amy,norton,54,anne clarjs qvenue,noaddresstwo,altona north,6003,vic,5983992
951_b,5450,Male,52,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,aimde,lamnt,2,marret ktreet,noaddresstwo,chermside west,1435,vi,2392150
952_b,5451,Male,36,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,nogivenname,o'neil,88,purbrick street,noaddresstwo,bellara,2250,nsw,2259840
953_b,5452,Male,53,White,Divorced,Some-college,United-States,Private,Craft-repair,>50K,joel,gosling,6,burkitt street,parry hostel,coutts crossing,2032,nsw,8085010
954_b,5453,Female,37,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,>50K,callum,mitchdll,6,shean lace,noaddresstwo,manly vale,3909,ndw,3657803
955_b,5454,Male,26,White,Never-married,10th,United-States,Private,Handlers-cleaners,<=50K,georgia,oldfeild,217,dash rescent,noaddresjstwo,tighes hill,2088,qld,8369656
956_b,5455,Male,34,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,riley,peterson,1,higinbotham street,noaddresstwo,horsham,2479,qld,6567969
957_b,5456,Male,35,White,Never-married,Bachelors,United-States,Private,Prof-specialty,>50K,nogsivenname,tayil,12,derrington crefscent,noaddresstwo,laviington,2114,sa,9341982
958_b,5457,Female,20,White,Never-married,9th,United-States,Private,Sales,<=50K,olivai,cichowski,9,somerset street,noaddresstwo,caboolture,3940,ql,9263993
959_b,5458,Male,34,White,Married-civ-spouse,Some-college,United-States,Local-gov,Craft-repair,<=50K,harrison,treleqaen,17,tepper circuit,noaddresstwo,wangaratta,5008,x,6041243
960_b,5459,Male,56,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K,brydon,hatchard,19,noaddressone,noaddresstwo,nosuburb,3101,nsw,8691678
961_b,5460,Female,39,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,pat,gryyp,102,melroe drive,kennedia,lidcombe,2631,nsotate,9336867
962_b,5461,Female,24,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K,sian,colling,7,waugh jcoose,noaddresstwo,biltnta,3451,qld,1059450
963_b,5462,Female,24,White,Divorced,11th,United-States,Private,Sales,<=50K,kristen,marek,31,murchison street,noaddresstwo,bardon,6430,vic,5151923
964_b,5463,Male,23,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,bethany,wedge,1,baracchi crescent,noaddresstwo,drouin,3724,nsw,6711509
965_b,5464,Male,27,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,casey,vickery,694,harland place,apmt 1407,menindee,2830,nsw,6089665
966_b,5465,Female,25,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,jachk,zerella,3,pethebridge street,noaddresstwo,thmoor,6056,sa,2775779
967_b,5466,Female,29,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,chloe,msy,40,spaffordfrdscent,noaddresstwo,blacjburn,5090,nswm,3070528
968_b,5467,Female,42,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,>50K,georgia,tran,12,mountain circuit,mailors flat,belair,2029,nsw,9067308
969_b,5468,Male,51,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,caitlin,richardson,14,furphy place,redbank,halls gap,3170,sa,4455741
970_b,5469,Male,31,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K,matios,miller,254,gundulu place,noaddresstwo,toongabbie,6006,vic,8433790
971_b,5470,Male,59,White,Married-civ-spouse,1st-4th,Mexico,Private,Machine-op-inspct,<=50K,kale,klau,20,stradbroke street,noaddresstwo,young,2800,vic,7602638
972_b,5471,Female,29,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,joel,labelle,21,macneil place,pertala,crystalrborook,3106,vic,1402463
973_b,5472,Female,18,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,finn,rutter,26,carroll street,noaddresstwo,valentine,5018,vic,8857535
974_b,5473,Female,24,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,kallie,furulyad,2,callister crescent,noaddresstwo,roberton,3296,nsw,7998716
975_b,5474,Male,38,White,Separated,Some-college,United-States,State-gov,Exec-managerial,<=50K,jack,mckelvie,2,florey drive,noaddresstwo,bondia,4215,nostate,6029712
976_b,5475,Male,34,White,Separated,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K,joshua,campbell,9,hirschfeld crescent,noaddresstwo,benalla,2204,qld,8522799
977_b,5476,Male,42,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,>50K,ajay,moriarty,62,appel crescent,glengarry lodge,port augusta west,4570,nsw,3535764
978_b,5477,Male,45,Black,Divorced,12th,United-States,Self-emp-not-inc,Craft-repair,<=50K,caleb,tew,157,ragless circuit,noaddresstwo,ettalonhp beach,3604,nss,5327452
979_b,5478,Male,21,White,Never-married,Assoc-voc,United-States,Private,Transport-moving,<=50K,ashton,o'driscoll,15,mclachlan crescent,rsl vlge,cherrybrook,4560,nsw,2874683
980_b,5479,Male,64,White,Married-civ-spouse,Doctorate,Canada,Self-emp-inc,Prof-specialty,>50K,blayke,nosurname,6,mctaggart crescent,dantrine heights,shepparfon,3221,vic,1678170
981_b,5480,Male,32,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,louise,badowski,229,gingana street,old bobadeen,ledge point,4069,tas,6451205
982_b,5481,Male,45,White,Never-married,Bachelors,United-States,Private,Prof-specialty,>50K,jasper,knott,1015,jardine street,noaddresstwo,rowville,6112,nsw,1563677
983_b,5482,Male,53,Asian-Pac-Islander,Married-civ-spouse,5th-6th,Laos,Private,Machine-op-inspct,<=50K,nicklaas,presgwood,112,schonell circuit,noaddresstwo,miranda,2749,vic,4529512
984_b,5483,Male,42,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,georga,lansdell,65,banfiekdtreet,noaddresstwo,maleny,6523,qld,5291848
985_b,5484,Female,32,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K,jackc,berry,39,noaddressone,noaddresstwo,south wentwkrthville,2719,nsw,3379437
986_b,5485,Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,thoams,ramsay,10,noaddressone,naddresstwo,randwick,2750,onstate,2305746
987_b,5486,Male,62,White,Married-civ-spouse,5th-6th,Mexico,Private,Farming-fishing,<=50K,david,schrayyl,484,florence taylir street,briar cliffe,mossmwn,2614,vc,3294971
988_b,5487,Male,28,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K,mitchell,nosudrname,28,mount vernon drive,noaddresstwo,wqagga wagga,3021,onstate,9340023
989_b,5488,Male,32,White,Never-married,HS-grad,United-States,Private,Farming-fishing,<=50K,calkum,prendergast,9,wolstenholme street,noaddresstwo,darlinhurst,4007,sa,4624652
990_b,5489,Male,37,White,Never-married,10th,United-States,Self-emp-inc,Transport-moving,>50K,harriet,ewdards,22,nnoaddressone,noaddresstwo,beriwck,3555,vic,6683119
991_b,5490,Male,38,Asian-Pac-Islander,Married-civ-spouse,Bachelors,Japan,Private,Exec-managerial,>50K,rachel,charters,83,rowallan place,mundowie,flowerdale,3156,nsw,9310878
992_b,5491,Male,44,White,Divorced,HS-grad,United-States,Local-gov,Transport-moving,<=50K,ella,love,44,allman ckrcuit,noaddresstwo,synfdy,3403,ww,5116217
993_b,5492,Male,19,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K,ash,gordon,77,merriman crescent,noaddresstwo,willetton,6061,sa,2650465
994_b,5493,Female,24,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,shae,henschke,8,clermont street,allerton,golden beach,6154,qld,8212650
995_b,5494,Male,58,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,timothy,absel,12,yarrja street,butter factory,aestwood,3355,nsw,7366860
996_b,5495,Female,56,White,Widowed,Bachelors,United-States,Private,Other-service,<=50K,marianne,jezzard,80,sid barnes crescent,noaddresstwo,hope valley,3822,vic,5147339
997_b,5496,Female,37,White,Divorced,10th,United-States,Private,Craft-repair,<=50K,robin,parnell,15,noaddressone,noaddresstwo,marrickblle,2555,qlj,9999752
998_b,5497,Male,43,White,Divorced,Some-college,United-States,Private,Machine-op-inspct,<=50K,dylan,archer,31,noaddressone,noaddresstwo,leongatha,5038,vic,7922202
999_b,5498,Male,32,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,angie,way,20,kilburn close,noaddresstwo,sunshine north,3580,nsw,2749899
1000_b,5499,Female,34,Black,Never-married,Bachelors,United-States,Private,Sales,<=50K,olivia,kowalick,5,brigalow street,noaddresstwo,goodna,2153,qld,2078611
1001_b,5500,Female,44,White,Divorced,9th,United-States,Private,Other-service,<=50K,caleb,erynks,249,wilson yeet,noaddersstwo,broadmewdows,2218,vci,8677343
1002_b,5501,Male,28,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,neneh,benwtj,278,driverp ace,kia-ora dairy farm,baulkham hills,0810,nsw,9221101
1003_b,5502,Female,35,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K,mia,mcvie,106,wisdom place,noaddresstwo,glenroy,2770,qld,5717865
1004_b,5503,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,grace,clark,23,bellchambers crescent,the dolphins,hamilton,6027,nsw,3359108
1005_b,5504,Female,26,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K,keeley,andw,84,hamilton row,noaddresstwo,balciha,3756,vic,2348089
1006_b,5505,Male,20,White,Never-married,11th,United-States,Private,Transport-moving,<=50K,jesse,rymer,3,millpost close,noaddresstwo,penrith south,4405,sa,5949229
1007_b,5506,Male,24,White,Married-civ-spouse,HS-grad,Mexico,Private,Craft-repair,>50K,harrison,thompson,59,hawkins close,homelands caravan park,carindale,2871,qld,5916900
1008_b,5507,Male,40,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,jye,hoffmann,43,stone place,nagara,ringwood east,6009,nsw,4048319
1009_b,5508,Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,nogivenname,mccrgigth,20,boldrewooq street,figtree gardens caravn park,west pennant hills,4883,nswg,7454496
1010_b,5509,Male,79,White,Married-civ-spouse,11th,United-States,Local-gov,Exec-managerial,<=50K,jadfe,matcbe,3,anderso shreet,noaddresstwo,tuncrury,6018,vic,1487729
1011_b,5510,Female,44,Other,Divorced,10th,United-States,Private,Adm-clerical,<=50K,jackson,johnson,53,chubb place,noaddresstwo,seaford rise,3165,vic,6295278
1012_b,5511,Female,51,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K,brooke,miller,20,aspinall street,carnalea,reservoir,2756,nsw,9114132
1013_b,5512,Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,flynn,kazaniecki,14,maltby circuit,noaddresstwo,uralla,2540,vic,4206270
1014_b,5513,Male,52,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Sales,>50K,madeleine,blackley,25,clianthus street,noaddresstwo,barrack heights,4122,vic,8708805
1015_b,5514,Male,33,Asian-Pac-Islander,Married-civ-spouse,5th-6th,Philippines,Private,Farming-fishing,<=50K,nikita,andrew,15,noaddressone,wonga square,brunswick,3363,qld,2421163
1016_b,5515,Male,50,White,Divorced,Bachelors,United-States,Private,Exec-managerial,>50K,myq,quattrofhzi,15,corandrerklstreet,noaaddresstwo,cayton,6021,qld,4518222
1017_b,5516,Male,51,White,Married-civ-spouse,Assoc-voc,United-States,Private,Tech-support,>50K,taylor,finn,0,yirawala street,kamerungavillas,rozelle,2223,sqld,1762891
1018_b,5517,Male,41,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,christian,nguyen,2,kambalda crescent,noaddresstwo,kambah,4551,qld,7636182
1019_b,5518,Female,35,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,jacna,thompson,330,muir close,bundaberg specialist centre,morwell,4850,qld,3240270
1020_b,5519,Male,34,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,spilsery,tyoef,9,dallachy street,noaddresstwo,seaton,3953,vic,5344671
1021_b,5520,Male,28,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,kyle,butterfield,54,camm street,old mcdonald farm,auburn,2263,nsw,8912115
1022_b,5521,Male,31,White,Divorced,Assoc-voc,United-States,Self-emp-inc,Sales,<=50K,finmn,crvow,156,macdwoell street,rainbow,ipswich,3825,sa,9003048
1023_b,5522,Male,22,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,oliver,wilton,119,fullerton crescent,noaddresstwo,narrandera,3844,qld,9642667
1024_b,5523,Male,65,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,william,sachi,57,forlongae street,warriwillah,mzillmere,2615,vic,6165938
1025_b,5524,Male,39,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,>50K,tahi,barwock,5,bingle mrueet,noaddesstwo,canterbury,3131,vic,6285082
1026_b,5525,Male,23,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K,kelsye,webbm,26,cromwell circuit,naoddresstwo,kalamunda,2548,sa,4794438
1027_b,5526,Male,29,White,Married-civ-spouse,Assoc-acdm,United-States,Self-emp-not-inc,Sales,<=50K,jayme,reid,55,ratcliffe crescent,noaddresstwo,springvale south,4178,nsw,4531859
1028_b,5527,Male,57,White,Divorced,10th,United-States,Self-emp-not-inc,Exec-managerial,>50K,ned,bruno,4,ormerod place,oneira,mango hill,2164,qld,4837313
1029_b,5528,Female,47,White,Widowed,Some-college,United-States,Private,Other-service,<=50K,haryr,laughton,62,couvreurnmewgreet,blue gum park,south yarra,4069,qle,8336686
1030_b,5529,Male,51,Black,Married-civ-spouse,HS-grad,United-States,Local-gov,Transport-moving,<=50K,joshua,sudich,6,lawrence crescent,noaddresstwo,wolvi,3825,vic,4152802
1031_b,5530,Male,34,Black,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,joshua,whelan,10,marconi crescent,noaddresstwo,carrara,6028,qld,9222499
1032_b,5531,Male,52,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,jade,anderson,399,eggleston crescent,noaddresstwo,rosebud,6164,sa,9319927
1033_b,5532,Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,>50K,harrison,croxibr,311,meagher tplace,ca brown vlge,styjames,2745,nostate,2850190
1034_b,5533,Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,ebony,datson,10,canning street,owena,greenwood,3122,vic,5312816
1035_b,5534,Male,25,White,Married-civ-spouse,Some-college,United-States,Local-gov,Farming-fishing,<=50K,isabelel,smith,12,blackburn street,noaddresstwo,heights manifold,4680,nsw,4934809
1036_b,5535,Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,hannah,murdoch,1,chapman street,flt 5,bondi,3081,nsw,1215800
1037_b,5536,Female,38,White,Married-spouse-absent,Bachelors,United-States,Private,Prof-specialty,<=50K,jessica,shriver,5,brophy street,noaddresstwo,coolaroo,2166,qld,9262386
1038_b,5537,Male,55,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,>50K,mattheo,alabaster,13,withers place,noaddresstwo,mermaid beach,5013,qld,1690928
1039_b,5538,Female,61,White,Separated,Bachelors,United-States,Self-emp-inc,Sales,<=50K,sophie,chamberlin,15,jansz crescent,scarriff,cronulla,4103,wa,5049306
1040_b,5539,Female,34,Asian-Pac-Islander,Never-married,Assoc-acdm,United-States,Private,Adm-clerical,>50K,madison,holgate,2,gundudj place,noaddresstwo,carnegie,4206,nsw,9521029
1041_b,5540,Male,41,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,<=50K,johaa,howard,27,elvire place,noaddresstwo,eppin,2767,sa,7330488
1042_b,5541,Male,27,White,Never-married,Assoc-voc,United-States,Local-gov,Adm-clerical,<=50K,lottie,rasxum,98,earle place,noaddresstwo,deniliuin,3456,vic,5147784
1043_b,5542,Male,78,White,Never-married,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,>50K,john,nosurname,8,laptz close,noaddresstwo,molry,5092,tas,7419163
1044_b,5543,Male,40,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,gjames,tran,29,shackleton cirucit,noaddresstwo,yarr junction,3556,nsw,1000929
1045_b,5544,Male,26,White,Married-civ-spouse,7th-8th,United-States,Self-emp-not-inc,Transport-moving,<=50K,sarah,camplin,11,vidal szreet,stedmoor,denilmsqin,2431,nt,9472794
1046_b,5545,Male,43,Asian-Pac-Islander,Married-civ-spouse,HS-grad,Japan,Private,Other-service,<=50K,no au,kuieprs,0,antzillotreet,nodadresstwo,springvale south,3134,nsw,3959943
1047_b,5546,Male,25,White,Married-civ-spouse,Assoc-voc,Mexico,Private,Tech-support,<=50K,eleano,hoju,187,dwyerstreet,noaddresstwo,brighton south,2606,qld,8419728
